dataset,file,timestamp,snapshot_index,elapsed_min,rul_min,bearing,rms,std,ptp,kurtosis,crest_factor,mean_abs,E_FTF,E_BPFO,E_BPFI,E_BSF,E_kin,time_norm,rul_norm
1st_test,2003.10.22.13.14.13,2003-10-22 13:14:13,14,67.81666666666666,49585.71666666667,3,0.131939388518552,0.09375251660074094,0.933,3.4472073584105845,4.313110874057653,0.10869824218749999,9276.645399761852,3305.1932254551593,2489.7760895870015,3002.1391776718297,18073.75389247584,0.0013657973987752465,0.9986342026012248
1st_test,2003.10.22.13.19.13,2003-10-22 13:19:13,15,72.81666666666666,49580.71666666667,3,0.13112465187470568,0.09368464712067048,1.0825,3.5611911832374075,4.782249900908154,0.10804152832031251,9277.438447555953,3514.562766113798,1929.712500845862,3502.230179801923,18223.943894317534,0.0014664951671784351,0.9985335048328216
1st_test,2003.10.22.13.24.13,2003-10-22 13:24:13,16,77.81666666666666,49575.71666666667,3,0.13214791067917858,0.09351531718543726,0.996,3.4920036508751577,4.4945704800238016,0.10925461425781251,12240.223825911555,3122.4639201023256,2614.4835508021406,2947.9531363003434,20925.12443311637,0.0015671929355816235,0.9984328070644184
1st_test,2003.10.22.13.29.13,2003-10-22 13:29:13,17,82.81666666666666,49570.71666666667,3,0.1323338610346893,0.09356492091814375,0.8654999999999999,3.4358703240562667,3.968165498626326,0.1091328125,10852.467867619036,2658.8070266259847,2349.3433073774195,3658.946312515094,19519.564514137535,0.001667890703984812,0.9983321092960152
1st_test,2003.10.22.13.34.13,2003-10-22 13:34:13,18,87.81666666666666,49565.71666666667,3,0.13242061418853684,0.09435216217930836,0.9079999999999999,3.403910572176148,4.30276577707542,0.10898649902343752,12118.383626755498,2513.5317516725927,2213.8147256526186,2901.7038885507336,19747.433992631442,0.0017685884723880004,0.998231411527612
1st_test,2003.10.22.13.39.13,2003-10-22 13:39:13,19,92.81666666666666,49560.71666666667,3,0.13242541305190292,0.09438330655697463,0.893,3.3791573478007724,3.9968338792792064,0.10911740722656249,10987.956475215906,3568.952120450137,2324.896446793007,3208.9412716099896,20090.746314069038,0.001869286240791189,0.9981307137592088
1st_test,2003.10.22.13.44.13,2003-10-22 13:44:13,20,97.81666666666666,49555.71666666667,3,0.1317814576151818,0.0938703989072043,1.038,3.4958703263639324,4.917574498080919,0.10870070800781251,12125.434853171435,3405.4053757341217,2616.1583501807927,4038.916363302833,22185.91494238918,0.0019699840091943776,0.9980300159908057
1st_test,2003.10.22.13.49.13,2003-10-22 13:49:13,21,102.81666666666666,49550.71666666667,3,0.13184495954928638,0.09369893084720549,0.9275,3.457137131610544,4.40535190257786,0.10845588378906251,10135.807904149799,3674.231392379138,2301.5039643940163,3360.344104166327,19471.88736508928,0.002070681777597566,0.9979293182224025
1st_test,2003.10.22.13.54.13,2003-10-22 13:54:13,22,107.81666666666666,49545.71666666667,3,0.13223153839327945,0.09399752696758201,0.995,3.515948439113897,4.552567579980234,0.10893500976562501,13001.379356226455,3244.800963469498,2135.8873342921306,3548.7289469845623,21930.796600972644,0.0021713795460007543,0.9978286204539992
1st_test,2003.10.22.13.59.13,2003-10-22 13:59:13,23,112.81666666666666,49540.71666666667,3,0.1325683098623836,0.09485682738470863,1.007,3.493119808307309,4.650477359423258,0.1090493896484375,7259.226161552602,2869.5193598041924,2854.636381563193,2785.781024131783,15769.162927051771,0.002272077314403943,0.9977279226855961
1st_test,2003.10.22.14.04.13,2003-10-22 14:04:13,24,117.81666666666666,49535.71666666667,3,0.1326556747081873,0.09570506157546409,0.9555,3.4466574068473426,4.1546957975977765,0.10896672363281251,11512.530189500127,2611.2144580406757,2344.9577915688187,3589.127831214063,20057.830270323684,0.0023727750828071315,0.9976272249171929
1st_test,2003.10.22.14.09.13,2003-10-22 14:09:13,25,122.81666666666666,49530.71666666667,3,0.1323366631182408,0.09483006195600598,0.9775,3.4605632774215938,4.1384205073765115,0.10891069335937498,17720.732834906703,2924.846268415111,2751.9415208747896,3138.6123232763166,26536.13294747292,0.00247347285121032,0.9975265271487898
1st_test,2003.10.22.14.14.13,2003-10-22 14:14:13,26,127.81666666666666,49525.71666666667,3,0.13280613797968432,0.09499046119538514,0.953,3.5583694659517207,4.381626674049107,0.1090483642578125,12632.011398498684,2859.364781947148,2442.441527900331,5022.382142493701,22956.199850839865,0.0025741706196135087,0.9974258293803865
1st_test,2003.10.22.14.19.13,2003-10-22 14:19:13,27,132.81666666666666,49520.71666666667,3,0.13311265104047612,0.09531160578701209,0.9395,3.507362174273941,4.037078004633987,0.10954296875,14287.906273173376,2544.1782735763313,2234.969307516518,4245.306866193128,23312.360720459354,0.002674868388016697,0.9973251316119833
1st_test,2003.10.22.14.24.13,2003-10-22 14:24:13,28,137.81666666666666,49515.71666666667,3,0.13287269537910906,0.09475242808008615,1.0470000000000002,3.5028429869781923,4.525945221325531,0.10944528808593752,10211.369170780925,2755.0868962641907,2815.732290488596,2377.9471302552593,18160.13548778897,0.0027755661564198854,0.9972244338435802
1st_test,2003.10.22.14.29.13,2003-10-22 14:29:13,29,142.81666666666666,49510.71666666667,3,0.13256740462352445,0.09414241086699796,0.9245,3.4263494999826563,4.264859559017094,0.109294873046875,12328.974191450132,3030.13217683954,2298.503376957965,3150.436480916417,20808.046226164057,0.002876263924823074,0.9971237360751769
1st_test,2003.10.22.14.34.13,2003-10-22 14:34:13,30,147.81666666666666,49505.71666666667,3,0.13235592478676778,0.09425892517252822,0.9835,3.462422095317365,4.331443528011798,0.10895522460937501,10796.91105076492,3259.372344667258,2049.069284447072,3007.9461829494803,19113.298862828735,0.0029769616932262626,0.9970230383067737
1st_test,2003.10.22.14.39.13,2003-10-22 14:39:13,31,152.81666666666666,49500.71666666667,3,0.13225938677240942,0.09404028420580571,1.0135,3.482836512752729,4.697142967357294,0.10876579589843749,10524.078266509072,3056.855804078563,2773.1905305450955,4013.6118377214175,20367.736438854146,0.0030776594616294508,0.9969223405383706
1st_test,2003.10.22.14.44.13,2003-10-22 14:44:13,32,157.81666666666666,49495.71666666667,3,0.13266490774239714,0.09511713088541535,1.1219999999999999,3.6383704420546366,5.270519344025985,0.10888093261718751,15660.491449832574,2826.434336625885,2323.6429379290503,2812.1523157898127,23622.721040177326,0.0031783572300326393,0.9968216427699674
1st_test,2003.10.22.14.49.13,2003-10-22 14:49:13,33,162.81666666666666,49490.71666666667,3,0.13233148612842338,0.09386865241057551,1.0095,3.4535797790426903,4.389170772229769,0.1089743896484375,8846.55922575137,2702.0464665009813,2686.369749915715,2971.263585540191,17206.23902770826,0.003279054998435828,0.9967209450015642
1st_test,2003.10.22.14.54.13,2003-10-22 14:54:13,34,167.81666666666666,49485.71666666667,3,0.13187742127073712,0.09398623862317104,1.1245,3.522340719044493,5.094387933772985,0.108543212890625,11164.27627083838,3288.2398868045902,1758.3690215602605,2608.7588193733463,18819.643998576576,0.0033797527668390165,0.996620247233161
1st_test,2003.10.22.14.59.13,2003-10-22 14:59:13,35,172.81666666666666,49480.71666666667,3,0.13143987066013457,0.09301219161358164,0.9925,3.451733884350379,4.5556033443552,0.108388916015625,9453.796591449132,2790.8128091574617,2260.1082441537837,3449.2077833876206,17953.925428148003,0.003480450535242205,0.9965195494647578
1st_test,2003.10.22.15.04.13,2003-10-22 15:04:13,36,177.81666666666666,49475.71666666667,3,0.1318444485483224,0.0942689355408507,0.9325000000000001,3.5004094631546,4.5314905182899095,0.108589892578125,9479.63194227936,3317.1890037431895,2381.8823664908887,3136.38141498428,18315.08472749772,0.0035811483036453933,0.9964188516963546
1st_test,2003.10.22.15.09.13,2003-10-22 15:09:13,37,182.81666666666666,49470.71666666667,3,0.1317586765087757,0.09379875656408118,0.9105000000000001,3.448449917516746,4.001794034382224,0.10844479980468749,8645.167808242242,2855.475175424918,2476.2279398316796,2749.0642613893783,16725.935184888218,0.003681846072048582,0.9963181539279514
1st_test,2003.10.22.15.14.13,2003-10-22 15:14:13,38,187.81666666666666,49465.71666666667,3,0.13155012555352136,0.09379512889210984,1.1295000000000002,3.5291075607754996,4.852647324086101,0.10823251953125002,15953.528154625994,3975.9112678844485,2397.273862051208,3443.36266702877,25770.075951590417,0.0037825438404517704,0.9962174561595483
1st_test,2003.10.22.15.19.13,2003-10-22 15:19:13,39,192.81666666666666,49460.71666666667,3,0.13186042285550914,0.09387874686683648,0.9059999999999999,3.4204584221348338,3.979595243369238,0.10862048339843751,9188.419355287326,3860.3652670270003,1954.949997487673,3342.8064200942663,18346.541039896267,0.003883241608854959,0.9961167583911451
1st_test,2003.10.22.15.24.13,2003-10-22 15:24:13,40,197.81666666666666,49455.71666666667,3,0.1317206617871432,0.09313145251296957,0.9475,3.3857034789017924,3.919562590143313,0.10855126953125001,7847.445682437508,2382.9950223544442,2145.4777258754557,2683.89097986457,15059.809410531978,0.003983939377258147,0.9960160606227418
1st_test,2003.10.22.15.29.13,2003-10-22 15:29:13,41,202.81666666666666,49450.71666666667,3,0.13352827251109162,0.09639242240871346,1.0655000000000001,3.6040572982343724,4.9597245302907265,0.10958508300781249,16877.886065607265,4564.592357865544,2996.3763519947806,4051.738603527845,28490.593378995436,0.004084637145661336,0.9959153628543387
1st_test,2003.10.22.15.37.48,2003-10-22 15:37:48,42,211.4,49442.13333333333,3,0.1311639053706884,0.09392545298868066,0.8525,3.437020134027848,4.0801963120574705,0.1078369873046875,9948.505565599447,2716.439008007431,2830.633673481516,3548.62008472787,19044.198331816264,0.004257501648086809,0.9957424983519132
1st_test,2003.10.22.15.44.13,2003-10-22 15:44:13,43,217.81666666666666,49435.71666666667,3,0.13302273363317021,0.0946070544494933,0.9904999999999999,3.500589651162418,4.393476852975492,0.109506689453125,9858.954330754665,3424.8935848573924,2506.751040100561,2777.9859612224213,18568.58491693504,0.0043867304508709015,0.9956132695491291
1st_test,2003.10.22.15.54.13,2003-10-22 15:54:13,44,227.81666666666666,49425.71666666667,3,0.133989363643652,0.096186989063998,1.133,3.603541157804636,5.76204553441746,0.10977263183593751,10292.767605689129,2780.091523218998,2787.665190343343,3371.0377768306344,19231.562096082103,0.004588125987677279,0.9954118740123228
1st_test,2003.10.22.16.04.13,2003-10-22 16:04:13,45,237.81666666666666,49415.71666666667,3,0.1321415810272185,0.09393470997273966,0.9975,3.5074798241351823,4.260175497761864,0.10872958984375,10807.486414134422,4228.286235646473,2397.4890991988705,3574.0242518744103,21007.286000854176,0.004789521524483655,0.9952104784755164
1st_test,2003.10.22.16.14.13,2003-10-22 16:14:13,46,247.81666666666666,49405.71666666667,3,0.13279659512078326,0.09448777286148308,1.0670000000000002,3.5007000752317774,5.208953063994933,0.109092919921875,7846.855823645889,3285.648305922859,2987.4251559958984,2761.5569833740255,16881.486268938672,0.004990917061290032,0.9950090829387099
1st_test,2003.10.22.16.24.13,2003-10-22 16:24:13,47,257.81666666666666,49395.71666666667,3,0.13322292525998408,0.0950860452383335,0.9604999999999999,3.5435428061390235,4.41894960382309,0.10964838867187501,12072.873958280332,3322.6598194784974,2300.344150856016,2870.6451204723835,20566.523049087227,0.005192312598096409,0.9948076874019036
1st_test,2003.10.22.16.34.13,2003-10-22 16:34:13,48,267.81666666666666,49385.71666666667,3,0.13132425796551905,0.09283097740218357,0.984,3.433561297819015,4.519821535796092,0.1082146484375,11432.536641889237,3636.436669896993,2303.9546661008953,4359.915112654947,21732.843090542072,0.0053937081349027865,0.9946062918650972
1st_test,2003.10.22.16.44.13,2003-10-22 16:44:13,49,277.81666666666666,49375.71666666667,3,0.13113466116095826,0.09299388099086292,0.9945,3.545492913343539,4.749380632158525,0.108035107421875,10744.844821935425,3421.7165243943646,3150.794947686379,2645.6199223286308,19962.9762163448,0.005595103671709164,0.9944048963282909
1st_test,2003.10.22.16.54.13,2003-10-22 16:54:13,50,287.81666666666666,49365.71666666667,3,0.13223472398257316,0.09405157780573462,0.962,3.554343611775749,4.263841246270667,0.10885349121093751,13086.751293271494,3410.7409151743495,1864.010083665003,2920.8370919752,21282.339384086044,0.00579649920851554,0.9942035007914845
1st_test,2003.10.22.17.04.13,2003-10-22 17:04:13,51,297.81666666666666,49355.71666666667,3,0.13248885055160153,0.09424333147596706,0.9515,3.5155757038668156,4.387968171985232,0.10899338378906248,11900.568466871524,3369.34972281648,1977.1841602980612,2193.2111235551374,19440.313473541202,0.005997894745321917,0.9940021052546781
1st_test,2003.10.22.17.14.13,2003-10-22 17:14:13,52,307.81666666666666,49345.71666666667,3,0.1323296623162895,0.09438240574729048,0.9435,3.4802461534959974,4.1885553890737235,0.1089184814453125,11231.91404205181,3773.7043379747192,2115.427702518631,3737.951027150765,20858.997109695927,0.006199290282128294,0.9938007097178717
1st_test,2003.10.22.17.19.38,2003-10-22 17:19:38,53,313.23333333333335,49340.3,3,0.13103728626877642,0.09401146964806248,1.1484999999999999,3.531188210566523,5.7125092752014694,0.1076096435546875,16511.53108471549,3241.3334630617387,3243.962244583198,3134.2970630812515,26131.123855441678,0.006308379531231749,0.9936916204687684
1st_test,2003.10.22.17.24.13,2003-10-22 17:24:13,54,317.81666666666666,49335.71666666667,3,0.13165574499364646,0.09369238030468013,0.9690000000000001,3.48456286611372,4.234878199744563,0.10839218750000001,8702.066121536278,2846.3943862902747,1882.9967957659583,2214.1367421721643,15645.594045764676,0.0064006858189346715,0.9935993141810654
1st_test,2003.10.22.17.34.13,2003-10-22 17:34:13,55,327.81666666666666,49325.71666666667,3,0.1321726284432863,0.09537248012498559,1.039,3.617294877790118,4.936648545733494,0.10870029296875,14917.329861355527,2395.1045423496234,2424.587067252216,2715.3659390559887,22452.387410013354,0.006602081355741049,0.993397918644259
1st_test,2003.10.22.17.44.13,2003-10-22 17:44:13,56,337.81666666666666,49315.71666666667,3,0.13233293218818498,0.09386935754321696,0.96,3.4980218482895356,4.51715351479029,0.1090549072265625,12502.088472907786,3377.283723376223,3211.5370989532153,3363.95555218034,22454.864847417564,0.006803476892547425,0.9931965231074525
1st_test,2003.10.22.17.54.13,2003-10-22 17:54:13,57,347.81666666666666,49305.71666666667,3,0.13192116087914274,0.09323790825093789,0.847,3.3534963527546364,3.827050882878029,0.1087499267578125,7648.450437190457,3280.535836941391,2718.0424336307287,3335.738490421727,16982.767198184305,0.007004872429353802,0.9929951275706462
1st_test,2003.10.22.18.04.13,2003-10-22 18:04:13,58,357.81666666666666,49295.71666666667,3,0.13185877458613937,0.09335300429381625,1.169,3.7667409598942005,5.03944682288521,0.1084165771484375,9072.928069623536,3098.089491448105,2311.3584787358727,2751.106341657093,17233.482381464608,0.007206267966160179,0.9927937320338398
1st_test,2003.10.22.18.14.13,2003-10-22 18:14:13,59,367.81666666666666,49285.71666666667,3,0.13128101153954863,0.09275329516866343,0.8275,3.4327281038754,3.802645187575756,0.10832675781250001,9207.48743051091,3157.2205095012514,2501.0489301991984,2569.9864478565314,17435.74331806789,0.0074076635029665565,0.9925923364970335
1st_test,2003.10.22.18.24.13,2003-10-22 18:24:13,60,377.81666666666666,49275.71666666667,3,0.13115408612198534,0.09304349233309767,0.9325,3.575228196399932,3.9830660674979805,0.10812385253906251,8263.122476770986,2454.695501466271,2566.524620387213,3758.7734185248764,17043.116017149347,0.007609059039772933,0.9923909409602271
1st_test,2003.10.22.18.34.13,2003-10-22 18:34:13,61,387.81666666666666,49265.71666666667,3,0.13284142514868907,0.09540530548524306,1.034,3.6273171163531908,4.972201257849731,0.109284423828125,13678.776016595863,3555.439211225923,2453.738626218781,2738.9830108684328,22426.936864909,0.00781045457657931,0.9921895454234207
1st_test,2003.10.22.18.44.13,2003-10-22 18:44:13,62,397.81666666666666,49255.71666666667,3,0.13227956876634345,0.09433504134912618,0.984,3.5440338363848016,4.800958929124684,0.10873330078124999,12232.743693835195,3015.70224436759,2056.6177303011455,3042.0833016811557,20347.146970185087,0.008011850113385687,0.9919881498866143
1st_test,2003.10.22.18.54.13,2003-10-22 18:54:13,63,407.81666666666666,49245.71666666667,3,0.13193041472684963,0.09420309964073575,1.009,3.5835026110787407,4.908273863094804,0.1087279296875,10340.195063032577,2486.2409807343056,2043.3580915409689,3183.9963141418903,18053.79044944974,0.008213245650192064,0.991786754349808
1st_test,2003.10.22.19.04.13,2003-10-22 19:04:13,64,417.81666666666666,49235.71666666667,3,0.13233717400829578,0.09427230340397935,1.003,3.452225818761523,4.555559742068841,0.1089064208984375,7762.884469163257,3010.224025419584,2914.3923409483186,2722.532819099378,16410.033654630537,0.008414641186998442,0.9915853588130016
1st_test,2003.10.22.19.14.13,2003-10-22 19:14:13,65,427.81666666666666,49225.71666666667,3,0.13183010062430733,0.09446036410494052,0.9655,3.426610403647677,3.9552568736165474,0.108228759765625,8359.811201599956,3709.2971120055167,1958.2338742935326,3439.840828573442,17467.18301647245,0.008616036723804819,0.9913839632761952
1st_test,2003.10.22.19.24.13,2003-10-22 19:24:13,66,437.81666666666666,49215.71666666667,3,0.13295233736668718,0.09455461267549799,0.9425,3.401766935323735,4.273554761057493,0.10967888183593749,12938.439081653047,3258.930583552483,2772.303142265911,2902.320037326203,21871.99284479764,0.008817432260611196,0.9911825677393888
1st_test,2003.10.22.19.34.13,2003-10-22 19:34:13,67,447.81666666666666,49205.71666666667,3,0.13396795655565324,0.09668847293702088,1.0950000000000002,3.6256921733814313,5.316359902791759,0.11004333496093749,11233.442721190466,2844.1638186205564,3077.613795984218,4010.424835872504,21165.64517166774,0.009018827797417573,0.9909811722025824
1st_test,2003.10.22.19.44.13,2003-10-22 19:44:13,68,457.81666666666666,49195.71666666667,3,0.13190935182742997,0.09436648301766784,0.9055,3.4429066394643826,4.219177583292881,0.108893408203125,9781.139687080777,3593.854114545632,2689.463679429996,3105.661858689472,19170.119339745877,0.009220223334223948,0.9907797766657761
1st_test,2003.10.22.19.54.13,2003-10-22 19:54:13,69,467.81666666666666,49185.71666666667,3,0.13189776215529508,0.09443568896279686,0.9095,3.4545840785934008,4.295006937018295,0.10848212890625,8015.979602321997,3898.154922688931,2020.6012706004994,3180.8479949373877,17115.583790548815,0.009421618871030326,0.9905783811289697
1st_test,2003.10.22.20.04.13,2003-10-22 20:04:13,70,477.81666666666666,49175.71666666667,3,0.13410308062319548,0.09642478207148256,1.1099999999999999,3.740448473860792,5.217389344715903,0.11006962890625001,12584.82872415585,3027.3199282235387,3094.667237507084,3515.6105016412057,22222.42639152768,0.009623014407836703,0.9903769855921634
1st_test,2003.10.22.20.14.13,2003-10-22 20:14:13,71,487.81666666666666,49165.71666666667,3,0.13303966386002553,0.09456447941841777,1.1085,3.628099944932056,5.087620644132262,0.1094684326171875,11911.355705325683,3075.333476489136,2217.3545564314845,3177.961752655264,20382.005490901567,0.00982440994464308,0.9901755900553569
1st_test,2003.10.22.20.24.13,2003-10-22 20:24:13,72,497.81666666666666,49155.71666666667,3,0.13347832370035695,0.09562024804169228,1.0390000000000001,3.5028005676122955,4.3046606171498905,0.10972124023437499,15358.317657147363,3264.1950388819128,1940.1277629375345,4423.850629113147,24986.491088079958,0.010025805481449457,0.9899741945185505
1st_test,2003.10.22.20.34.13,2003-10-22 20:34:13,73,507.81666666666666,49145.71666666667,3,0.13366569630042152,0.09623757872313266,0.9950000000000001,3.5518065195379718,4.5873863873138525,0.10984719238281251,13171.10940321894,2532.9138359822796,2489.7004250688215,3132.6338594486588,21326.3575237187,0.010227201018255834,0.9897727989817442
1st_test,2003.10.22.20.44.13,2003-10-22 20:44:13,74,517.8166666666667,49135.71666666667,3,0.13224811681482618,0.09465411972597224,0.996,3.4575948685697804,4.133234108001455,0.1089888427734375,15776.778595185266,3454.4161587682233,1899.8967497921963,3155.478499448386,24286.570003194072,0.010428596555062212,0.9895714034449378
1st_test,2003.10.22.20.54.13,2003-10-22 20:54:13,75,527.8166666666667,49125.71666666667,3,0.1327537992768955,0.09440599451717017,0.952,3.4933083186848304,4.023228741227173,0.1092800048828125,9565.404560703064,3646.1887114043093,2542.011864856827,3072.3750795272936,18825.980216491495,0.010629992091868589,0.9893700079081315
1st_test,2003.10.22.21.04.13,2003-10-22 21:04:13,76,537.8166666666667,49115.71666666667,3,0.13285990986717852,0.09461996437681547,0.9695,3.511969781553235,4.205950595667598,0.1093041259765625,10314.14824624612,2940.9663362617007,2106.0583503548096,2824.5095013875407,18185.68243425017,0.010831387628674966,0.989168612371325
1st_test,2003.10.22.21.14.13,2003-10-22 21:14:13,77,547.8166666666667,49105.71666666667,3,0.1335536932795468,0.09598357956262132,0.99,3.469547239771928,4.35003812944217,0.10972326660156251,9442.409868155899,3008.4997279105983,2447.553381042797,3497.155578845062,18395.618555954356,0.011032783165481343,0.9889672168345187
1st_test,2003.10.22.21.24.13,2003-10-22 21:24:13,78,557.8166666666667,49095.71666666667,3,0.1323850779104246,0.0943984965971629,0.9195,3.4011498556775437,4.024206362022614,0.1088755615234375,12433.655196756597,3230.5609431765583,2476.0937786619606,3653.051610610268,21793.36152920538,0.01123417870228772,0.9887658212977123
1st_test,2003.10.22.21.34.13,2003-10-22 21:34:13,79,567.8166666666667,49085.71666666667,3,0.13337600402774108,0.09550696400621206,0.951,3.4258863108086475,4.2999534664561,0.10972802734375,10605.196690706765,3716.2072002055656,1969.0744454542132,3492.732829667232,19783.211166033776,0.011435574239094097,0.988564425760906
1st_test,2003.10.22.21.44.13,2003-10-22 21:44:13,80,577.8166666666667,49075.71666666667,3,0.13386968419339676,0.09603354520360072,1.0655000000000001,3.527530611874037,4.79681433222857,0.109942431640625,8747.81942168958,3082.2986472818748,2517.997575633379,2685.5443265825616,17033.659971187393,0.011636969775900475,0.9883630302240995
1st_test,2003.10.22.21.54.13,2003-10-22 21:54:13,81,587.8166666666667,49065.71666666667,3,0.13206655996120312,0.09429409923168035,0.8605,3.3706740317076402,4.066112208351263,0.10889584960937498,9707.626510861715,3304.0309306222525,2644.6032101596925,2631.9273655043376,18288.188017147997,0.011838365312706852,0.9881616346872931
1st_test,2003.10.22.22.04.13,2003-10-22 22:04:13,82,597.8166666666667,49055.71666666667,3,0.13310687320914993,0.09542206823487268,1.101,3.5454785934640802,4.825046820718886,0.1094473388671875,12894.100136822351,3313.821281745433,2177.9596175000947,3782.7810916509534,22168.66212771883,0.012039760849513229,0.9879602391504868
1st_test,2003.10.22.22.14.13,2003-10-22 22:14:13,83,607.8166666666667,49045.71666666667,3,0.1324628980271867,0.09477035494533216,0.9685,3.4262079750244308,4.227876381984965,0.108960009765625,10746.000230980462,2476.5815290444034,2281.0489011355476,4288.085040022477,19791.71570118289,0.012241156386319604,0.9877588436136804
1st_test,2003.10.22.22.24.13,2003-10-22 22:24:13,84,617.8166666666667,49035.71666666667,3,0.13263474401977066,0.0948512658484006,0.9935,3.4349067499657973,4.779392604159186,0.10917177734375,15334.229451197469,4382.24715815712,2660.557489796244,3096.574318525989,25473.60841767682,0.012442551923125982,0.9875574480768741
1st_test,2003.10.22.22.34.13,2003-10-22 22:34:13,85,627.8166666666667,49025.71666666667,3,0.13262672279108884,0.09493978306891963,1.0474999999999999,3.699178379346683,4.56469720733176,0.109021630859375,10207.449847988748,3118.2018769221368,2049.587063844749,3937.834421264295,19313.07321001993,0.012643947459932359,0.9873560525400676
