dataset,file,timestamp,snapshot_index,elapsed_min,rul_min,bearing,rms,std,ptp,kurtosis,crest_factor,mean_abs,E_FTF,E_BPFO,E_BPFI,E_BSF,E_kin,time_norm,rul_norm
1st_test,2003.10.22.12.54.13,2003-10-22 12:54:13,10,47.81666666666667,49605.71666666667,4,0.12137319797743759,0.061977483410946624,0.6930000000000001,4.039198705868,3.5532944821132197,0.107238525390625,14237.475988160306,1627.1239837145267,1516.694207813232,2091.936207652401,19473.230387340463,0.0009630063251624927,0.9990369936748376
1st_test,2003.10.22.12.59.13,2003-10-22 12:59:13,11,52.81666666666667,49600.71666666667,4,0.10567306733732384,0.06276886578886426,0.7695000000000001,4.164394744062488,4.376750155270628,0.090620263671875,13446.871164601223,2677.0079469356574,1189.234574658804,1766.1749305704395,19079.288616766124,0.0010637040935656812,0.9989362959064343
1st_test,2003.10.22.13.04.13,2003-10-22 13:04:13,12,57.81666666666667,49595.71666666667,4,0.11142022892416543,0.062405078270307904,0.7535000000000001,4.101564434915582,3.7991366133758318,0.09663388671875,11711.860055401065,2252.7847381858146,1675.5782999192804,2338.1344836657427,17978.3575771719,0.0011644018619688698,0.9988355981380311
1st_test,2003.10.22.13.09.13,2003-10-22 13:09:13,13,62.81666666666667,49590.71666666667,4,0.11154811504978579,0.0622206322071663,0.7205,3.9254177471813003,4.013681175519379,0.09671955566406251,8721.640201028371,1803.4602855210587,1392.8104358069643,2579.7096406389032,14497.620562995296,0.0012650996303720582,0.998734900369628
1st_test,2003.10.22.13.14.13,2003-10-22 13:14:13,14,67.81666666666666,49585.71666666667,4,0.11124126580247597,0.0620423596040302,0.7545,4.191714211339889,3.871850706688016,0.0965118896484375,7143.790240169112,2177.475457272636,1018.1623899292656,1961.3231190039673,12300.75120637498,0.0013657973987752465,0.9986342026012248
1st_test,2003.10.22.13.19.13,2003-10-22 13:19:13,15,72.81666666666666,49580.71666666667,4,0.11184815315499402,0.062379327636123735,0.8325,4.253746066847895,4.418829634274566,0.0970257080078125,10181.46359912935,2120.864413631252,1439.5301086016502,2436.3587091831546,16178.216830545409,0.0014664951671784351,0.9985335048328216
1st_test,2003.10.22.13.24.13,2003-10-22 13:24:13,16,77.81666666666666,49575.71666666667,4,0.11181958107079226,0.06263720235889808,0.6859999999999999,4.065887485216383,3.6860559683099936,0.096950927734375,12319.996885669683,1781.6045185411651,1531.3199352034844,2212.841426733655,17845.76276614799,0.0015671929355816235,0.9984328070644184
1st_test,2003.10.22.13.29.13,2003-10-22 13:29:13,17,82.81666666666666,49570.71666666667,4,0.11317698029887195,0.06365189262474799,0.782,4.337230846645568,4.135360248939645,0.09798527832031251,13344.24308710343,1881.7464459035455,1789.7159377866112,2677.4416030058073,19693.1470737994,0.001667890703984812,0.9983321092960152
1st_test,2003.10.22.13.34.13,2003-10-22 13:34:13,18,87.81666666666666,49565.71666666667,4,0.11211498237483378,0.06323714311744866,0.7849999999999999,4.071536996661903,4.295325879152185,0.09702431640625,12463.397304785252,1880.7049536356385,1548.2246701158651,2181.002909547723,18073.32983808448,0.0017685884723880004,0.998231411527612
1st_test,2003.10.22.13.39.13,2003-10-22 13:39:13,19,92.81666666666666,49560.71666666667,4,0.08773492447585135,0.06279658933620566,0.719,3.8999058508045406,4.749605649080839,0.07293315429687501,9665.694141385677,1935.717265854497,1848.6501469727618,1859.2404427811734,15309.30199699411,0.001869286240791189,0.9981307137592088
1st_test,2003.10.22.13.44.13,2003-10-22 13:44:13,20,97.81666666666666,49555.71666666667,4,0.11229873817307237,0.06342979872836763,0.6935,4.0864115056482815,4.034987870366089,0.09742197265625,15231.365055631828,1882.8737164685795,2456.2379494829997,1987.7614982565033,21558.238219839914,0.0019699840091943776,0.9980300159908057
1st_test,2003.10.22.13.49.13,2003-10-22 13:49:13,21,102.81666666666666,49550.71666666667,4,0.11247971574812818,0.063513757885831,0.758,4.252779242389536,4.271198731492594,0.0975645751953125,12853.305200543251,1839.727433743954,2299.094632943522,2351.3894121725943,19343.51667940332,0.002070681777597566,0.9979293182224025
1st_test,2003.10.22.13.54.13,2003-10-22 13:54:13,22,107.81666666666666,49545.71666666667,4,0.11090992275004216,0.06320529972269127,0.7645,4.21208453417623,4.26223149036638,0.095794921875,16501.06988823522,2073.9673174291074,1553.6183757053354,2320.9527317851325,22449.608313154793,0.0021713795460007543,0.9978286204539992
1st_test,2003.10.22.13.59.13,2003-10-22 13:59:13,23,112.81666666666666,49540.71666666667,4,0.13094570815004505,0.06468392424315317,0.79,4.314249356221024,3.6565974996889086,0.1165828857421875,12976.177408958414,2152.2749560757275,1351.807663102134,2273.1679352422743,18753.427963378548,0.002272077314403943,0.9977279226855961
1st_test,2003.10.22.14.04.13,2003-10-22 14:04:13,24,117.81666666666666,49535.71666666667,4,0.17546764164228584,0.0641985840703902,0.7805000000000001,4.351013145770054,3.3832248249844246,0.16350737304687502,16580.29001576427,2147.339218578028,1631.929933690355,2382.395550683769,22741.95471871642,0.0023727750828071315,0.9976272249171929
1st_test,2003.10.22.14.09.13,2003-10-22 14:09:13,25,122.81666666666666,49530.71666666667,4,0.11082625901748411,0.06341033204680631,0.752,4.444700942856155,4.171127571975674,0.095693505859375,18405.419306647666,2456.8083814949423,1626.5388524758587,2292.050306546273,24780.816847164737,0.00247347285121032,0.9975265271487898
1st_test,2003.10.22.14.14.13,2003-10-22 14:14:13,26,127.81666666666666,49525.71666666667,4,0.11220289077707865,0.0628322904950393,0.7285,4.155541195490688,4.060489163465281,0.0971861083984375,15618.718278885357,2003.4283442272379,1466.6207941279902,2249.943993741873,21338.711410982458,0.0025741706196135087,0.9974258293803865
1st_test,2003.10.22.14.19.13,2003-10-22 14:19:13,27,132.81666666666666,49520.71666666667,4,0.11309894875218644,0.06330885420916103,0.8079999999999999,4.257221827029159,4.205423922957085,0.09802482910156252,15838.6826041749,1946.8500328391656,1235.6234095203026,1730.0003968289884,20751.156443363358,0.002674868388016697,0.9973251316119833
1st_test,2003.10.22.14.24.13,2003-10-22 14:24:13,28,137.81666666666666,49515.71666666667,4,0.11135138485931169,0.06258441251658778,0.7204999999999999,4.164529731439444,4.2572401164523015,0.096496142578125,14353.175881891992,2492.19736442489,1519.9889890929808,2332.4709068162942,20697.833142226154,0.0027755661564198854,0.9972244338435802
1st_test,2003.10.22.14.29.13,2003-10-22 14:29:13,29,142.81666666666666,49510.71666666667,4,0.1138195307025584,0.06368947326252149,0.7725,4.09788851682769,3.9491780509816197,0.09880764160156251,14224.463840721353,1617.5852225336898,1724.901603097338,2270.1588224038314,19837.109488756214,0.002876263924823074,0.9971237360751769
1st_test,2003.10.22.14.34.13,2003-10-22 14:34:13,30,147.81666666666666,49505.71666666667,4,0.11366996827795402,0.06454454773669233,1.0375,5.037953303533895,5.029966149387231,0.0983974365234375,20932.50750194167,2411.6166513218514,1933.690199499667,2807.4387513452957,28085.253104108484,0.0029769616932262626,0.9970230383067737
1st_test,2003.10.22.14.39.13,2003-10-22 14:39:13,31,152.81666666666666,49500.71666666667,4,0.1132797984930434,0.06330628044311482,0.9215,4.74123728254988,4.939194059688029,0.0982454833984375,17126.897026458206,1949.5370588372075,1372.3392159516627,1752.3459542044702,22201.119255451544,0.0030776594616294508,0.9969223405383706
1st_test,2003.10.22.14.44.13,2003-10-22 14:44:13,32,157.81666666666666,49495.71666666667,4,0.11271500083745394,0.06373975320869729,0.9055,4.672780176432474,4.773501964431044,0.0975909912109375,16960.64378579209,1970.301833977463,1335.7498873369652,2223.1325349347558,22489.828042041274,0.0031783572300326393,0.9968216427699674
1st_test,2003.10.22.14.49.13,2003-10-22 14:49:13,33,162.81666666666666,49490.71666666667,4,0.11598180349630013,0.0632733502030589,0.8055,4.396979641046103,4.272242202613361,0.10111938476562499,13597.655644864932,2421.3471369450635,1791.4817909662684,2244.7596717288047,20055.24424450507,0.003279054998435828,0.9967209450015642
1st_test,2003.10.22.14.54.13,2003-10-22 14:54:13,34,167.81666666666666,49485.71666666667,4,0.1159408371111188,0.0638021710617366,0.8935,4.379907152706247,4.872056968482954,0.10096015625,14166.326481516291,1797.3164331694265,1925.8113180159553,2887.4928525152886,20776.94708521696,0.0033797527668390165,0.996620247233161
1st_test,2003.10.22.14.59.13,2003-10-22 14:59:13,35,172.81666666666666,49480.71666666667,4,0.11053265490155406,0.06285016548314482,0.7825,4.465427890233595,4.219046501639202,0.0955986083984375,15847.748862046223,2544.3433205830347,2292.594205371087,2508.9805393574625,23193.666927357808,0.003480450535242205,0.9965195494647578
1st_test,2003.10.22.15.04.13,2003-10-22 15:04:13,36,177.81666666666666,49475.71666666667,4,0.10151962603868933,0.06433645836720644,0.905,4.56762583917172,5.260444958293807,0.0857351318359375,14175.420810687185,2346.567744566022,1390.9251715418666,1941.050517703021,19853.964244498096,0.0035811483036453933,0.9964188516963546
1st_test,2003.10.22.15.09.13,2003-10-22 15:09:13,37,182.81666666666666,49470.71666666667,4,0.11181546992754685,0.06331433816556672,0.8055000000000001,4.364528466512277,4.156626572674715,0.09676003417968751,14993.655590093533,2414.2886463307104,1298.7505686307672,1937.283575413339,20643.97838046835,0.003681846072048582,0.9963181539279514
1st_test,2003.10.22.15.14.13,2003-10-22 15:14:13,38,187.81666666666666,49465.71666666667,4,0.1120705978465328,0.06403205306386983,0.792,4.36296069272621,4.510840022125608,0.0966548095703125,16052.890881229201,3173.519773844449,1835.9792801467952,2262.8075889328593,23325.197524153304,0.0037825438404517704,0.9962174561595483
1st_test,2003.10.22.15.19.13,2003-10-22 15:19:13,39,192.81666666666666,49460.71666666667,4,0.11024797426515376,0.06383175984969265,0.935,4.667803083914471,4.617311280392914,0.0949316650390625,14652.488251192945,2415.505156644529,1615.0506480282666,1759.7831058827826,20442.827161748522,0.003883241608854959,0.9961167583911451
1st_test,2003.10.22.15.24.13,2003-10-22 15:24:13,40,197.81666666666666,49455.71666666667,4,0.11281249490334516,0.06328143315395654,0.8265,4.445734576916596,4.291187868519794,0.0978672119140625,14789.500988273438,2353.7500664682952,1370.1895413504544,2319.7668874275732,20833.207483519764,0.003983939377258147,0.9960160606227418
1st_test,2003.10.22.15.29.13,2003-10-22 15:29:13,41,202.81666666666666,49450.71666666667,4,0.09319871889324022,0.0639263140479954,0.8714999999999999,4.383362926366822,5.855960737735413,0.07760722656249999,15869.824146790193,1950.0403740935976,2264.518020117801,1957.300434777919,22041.682975779513,0.004084637145661336,0.9959153628543387
1st_test,2003.10.22.15.37.48,2003-10-22 15:37:48,42,211.4,49442.13333333333,4,0.11034107254829925,0.0630259331931859,0.6565,4.014388440217024,3.8060249088238436,0.0954188232421875,13943.307247181276,2307.267664606352,1428.6488909562383,1823.1976943152833,19502.42149705915,0.004257501648086809,0.9957424983519132
1st_test,2003.10.22.15.44.13,2003-10-22 15:44:13,43,217.81666666666666,49435.71666666667,4,0.11204535261998913,0.06295431198443556,0.7889999999999999,4.57765546694752,4.2764201404651825,0.097124609375,13903.278481111043,1676.5589724832548,1520.6254125427818,1905.545680136575,19006.008546273653,0.0043867304508709015,0.9956132695491291
1st_test,2003.10.22.15.54.13,2003-10-22 15:54:13,44,227.81666666666666,49425.71666666667,4,0.11215154521872289,0.06281630054614838,0.746,4.229134180527091,4.244554183345231,0.097362255859375,15891.39946573929,1733.2366878791659,1089.705224030703,1960.0777031296245,20674.41908077879,0.004588125987677279,0.9954118740123228
1st_test,2003.10.22.16.04.13,2003-10-22 16:04:13,45,237.81666666666666,49415.71666666667,4,0.11514687842432411,0.06262646599924357,0.752,4.1946404913817,4.165644322475079,0.1005266357421875,17740.78599447743,2478.2959148649047,1356.5028815332525,2642.1402033039403,24217.72499417953,0.004789521524483655,0.9952104784755164
1st_test,2003.10.22.16.14.13,2003-10-22 16:14:13,46,247.81666666666666,49405.71666666667,4,0.11174351282442913,0.062408197843774854,0.6845,4.125385408691471,3.77301029461648,0.097079736328125,16918.695939209363,1978.6264962537941,1587.6982258693683,2079.687745269114,22564.70840660164,0.004990917061290032,0.9950090829387099
1st_test,2003.10.22.16.24.13,2003-10-22 16:24:13,47,257.81666666666666,49395.71666666667,4,0.11066133729116684,0.06361390166527858,0.7484999999999999,4.280591113992307,3.9473977229351696,0.095533056640625,17742.5363536747,1869.0738334677799,2147.8115619017335,2340.571841821112,24099.99359086532,0.005192312598096409,0.9948076874019036
1st_test,2003.10.22.16.34.13,2003-10-22 16:34:13,48,267.81666666666666,49385.71666666667,4,0.11491243010588151,0.06612665141851008,0.706,3.880626377056987,3.989169571558059,0.09910498046874999,10170.425531325518,1897.649404426009,1643.1639378912623,3009.896506634347,16721.135380277134,0.0053937081349027865,0.9946062918650972
1st_test,2003.10.22.16.44.13,2003-10-22 16:44:13,49,277.81666666666666,49375.71666666667,4,0.11373510934084165,0.0654698651120306,0.8230000000000001,4.130886313546581,4.494588799132293,0.0980136474609375,13767.256481952043,2788.4601487347754,1744.7525985965706,2017.8119225977075,20318.2811518811,0.005595103671709164,0.9944048963282909
1st_test,2003.10.22.16.54.13,2003-10-22 16:54:13,50,287.81666666666666,49365.71666666667,4,0.11410849511199209,0.06597646096450133,0.796,3.9809393817352046,4.415036837485125,0.09831577148437498,10083.747328900616,1996.0231873389948,1759.1052111044546,2125.1687494088847,15964.044476752948,0.00579649920851554,0.9942035007914845
1st_test,2003.10.22.17.04.13,2003-10-22 17:04:13,51,297.81666666666666,49355.71666666667,4,0.11370244196390789,0.06592782066427519,0.8765000000000001,4.137958398829105,4.943374636784248,0.09787260742187501,10050.938163664276,1795.2455250030166,1453.4078444869006,2758.5237111994397,16058.115244353632,0.005997894745321917,0.9940021052546781
1st_test,2003.10.22.17.14.13,2003-10-22 17:14:13,52,307.81666666666666,49345.71666666667,4,0.11385899784259296,0.06651792431626685,0.7444999999999999,3.9268052225127885,4.115178480818458,0.0979100830078125,11977.833383387653,1720.29000054758,2174.121290399941,1965.6414483094372,17837.88612264461,0.006199290282128294,0.9938007097178717
1st_test,2003.10.22.17.19.38,2003-10-22 17:19:38,53,313.23333333333335,49340.3,4,0.11199248272660653,0.06526081496263414,0.763,3.9699086595274817,3.9517739863009176,0.096267919921875,10273.752905155052,2118.235047803246,1483.6803217807092,2535.537394038969,16411.205668777977,0.006308379531231749,0.9936916204687684
1st_test,2003.10.22.17.24.13,2003-10-22 17:24:13,54,317.81666666666666,49335.71666666667,4,0.11409214279236879,0.06589208084485418,0.9390000000000001,4.448193209289649,4.671393774506416,0.09830947265625,14649.228244648242,1650.757009074418,1802.7378032533334,2251.447485579241,20354.170542555235,0.0064006858189346715,0.9935993141810654
1st_test,2003.10.22.17.34.13,2003-10-22 17:34:13,55,327.81666666666666,49325.71666666667,4,0.11294475360622788,0.06568011179940575,0.6679999999999999,3.950948534239913,3.6486371749764683,0.097133642578125,10890.051968708058,2028.9761875191034,1940.520784428852,2150.8397636622967,17010.38870431831,0.006602081355741049,0.993397918644259
1st_test,2003.10.22.17.44.13,2003-10-22 17:44:13,56,337.81666666666666,49315.71666666667,4,0.1140955142976949,0.06590160817606443,0.7505000000000001,4.052724681587141,4.238564361151893,0.09827968749999999,15441.485881100161,2176.7291754067382,2403.3265074437713,1710.7034207535464,21732.244984704215,0.006803476892547425,0.9931965231074525
1st_test,2003.10.22.17.54.13,2003-10-22 17:54:13,57,347.81666666666666,49305.71666666667,4,0.11417732676494066,0.06575635041297401,0.6995,3.81255233889446,3.8221848683892747,0.09822985839843751,8408.31796434257,2384.221912338541,1537.4824434867137,2803.602140255046,15133.62446042287,0.007004872429353802,0.9929951275706462
1st_test,2003.10.22.18.04.13,2003-10-22 18:04:13,58,357.81666666666666,49295.71666666667,4,0.11395951352972034,0.06588744056321438,0.843,4.011309409777528,4.550070956249655,0.09812878417968751,14540.584654000684,2186.9153660344873,1221.7203388084383,2105.893232315316,20055.113591158923,0.007206267966160179,0.9927937320338398
1st_test,2003.10.22.18.14.13,2003-10-22 18:14:13,59,367.81666666666666,49285.71666666667,4,0.11405449618172939,0.06654381411744481,0.736,3.989366725826498,4.094729585884888,0.09781174316406249,8976.615906781204,2074.7442234602213,1304.8644307334125,1949.769916093378,14305.994477068216,0.0074076635029665565,0.9925923364970335
1st_test,2003.10.22.18.24.13,2003-10-22 18:24:13,60,377.81666666666666,49275.71666666667,4,0.11334812964429614,0.06499746301006741,0.7245,3.8672059562837955,4.1614668874955925,0.0978692138671875,12015.836847511007,1516.5253287430987,1314.511867071718,2071.289865034724,16918.163908360548,0.007609059039772933,0.9923909409602271
1st_test,2003.10.22.18.34.13,2003-10-22 18:34:13,61,387.81666666666666,49265.71666666667,4,0.11420175596655746,0.06630407127988547,0.6895,3.812608842723819,3.5646672552080654,0.0982365478515625,9375.015907963192,1882.1474119205755,1921.939812027829,2222.3603698370816,15401.463501748678,0.00781045457657931,0.9921895454234207
1st_test,2003.10.22.18.44.13,2003-10-22 18:44:13,62,397.81666666666666,49255.71666666667,4,0.11354648421562452,0.06581084650566266,0.7324999999999999,3.926190423515421,3.9942663076161775,0.09766171875,9600.320524919658,1387.0139695821576,1450.021279135733,1614.4105015124494,14051.76627515,0.008011850113385687,0.9919881498866143
1st_test,2003.10.22.18.54.13,2003-10-22 18:54:13,63,407.81666666666666,49245.71666666667,4,0.11425173125516538,0.06592994934747173,0.7609999999999999,3.9933921939382193,4.03189680406919,0.0983918212890625,16607.102328712397,2280.0222173167167,1314.4532213121656,2844.2744418472757,23045.852209188557,0.008213245650192064,0.991786754349808
1st_test,2003.10.22.19.04.13,2003-10-22 19:04:13,64,417.81666666666666,49235.71666666667,4,0.11397512803633422,0.06654392889466132,0.702,3.8582738110381456,3.951395383557566,0.09791125488281249,11199.920909006745,2545.2540447152214,1561.540930504955,2778.487942680239,18085.20382690716,0.008414641186998442,0.9915853588130016
1st_test,2003.10.22.19.14.13,2003-10-22 19:14:13,65,427.81666666666666,49225.71666666667,4,0.1145522272648791,0.06698608786478302,0.753,3.9684741903971457,3.9226810854949203,0.09834191894531251,13171.493358019574,2702.118543859834,1794.9827910070821,1909.9786311535408,19578.57332404003,0.008616036723804819,0.9913839632761952
1st_test,2003.10.22.19.24.13,2003-10-22 19:24:13,66,437.81666666666666,49215.71666666667,4,0.11470376997166185,0.0670886573907389,0.7465,3.747223445942586,4.130836663813319,0.09848818359375,9760.92346184442,1951.138687587536,1801.4292658397346,2326.2413864695145,15839.732801741207,0.008817432260611196,0.9911825677393888
1st_test,2003.10.22.19.34.13,2003-10-22 19:34:13,67,447.81666666666666,49205.71666666667,4,0.11520164634892682,0.06904939489102829,0.741,3.958670479545771,3.909161028179658,0.0985107421875,14527.669303335064,2242.289458735875,3043.525701738049,2631.851211009226,22445.335674818212,0.009018827797417573,0.9909811722025824
1st_test,2003.10.22.19.44.13,2003-10-22 19:44:13,68,457.81666666666666,49195.71666666667,4,0.1151474937562143,0.0684558893885627,0.774,4.050550092527919,3.9548300253832442,0.09852780761718749,18458.10196405435,2575.034534011007,1468.209982678246,2190.2186657482816,24691.565146491885,0.009220223334223948,0.9907797766657761
1st_test,2003.10.22.19.54.13,2003-10-22 19:54:13,69,467.81666666666666,49185.71666666667,4,0.11425713723848754,0.0670321084959327,0.7015,3.8398126618657726,3.8047760935813537,0.098187158203125,10134.654440923285,2650.8309401051506,1891.8046381442218,2294.650153170147,16971.9401723428,0.009421618871030326,0.9905783811289697
1st_test,2003.10.22.20.04.13,2003-10-22 20:04:13,70,477.81666666666666,49175.71666666667,4,0.11463754253681521,0.06746105645989275,0.742,3.9071221709954793,3.9385665823679483,0.0982233642578125,8376.853923360042,2734.373874606581,1709.6789347925876,1905.9079100446954,14726.814642803907,0.009623014407836703,0.9903769855921634
1st_test,2003.10.22.20.14.13,2003-10-22 20:14:13,71,487.81666666666666,49165.71666666667,4,0.11431201296272664,0.06687771163078049,0.7284999999999999,3.92574585859105,4.045060095517502,0.0979580078125,12059.535475330696,1523.462761790397,1313.570452481769,1899.3690348654177,16795.93772446828,0.00982440994464308,0.9901755900553569
1st_test,2003.10.22.20.24.13,2003-10-22 20:24:13,72,497.81666666666666,49155.71666666667,4,0.1150059287565955,0.06722720552942464,0.6869999999999999,3.9379303141697903,3.952186608989533,0.098580517578125,11372.915371638835,1950.6537531450283,1774.6586110466428,1737.9976732660307,16836.225409096536,0.010025805481449457,0.9899741945185505
1st_test,2003.10.22.20.34.13,2003-10-22 20:34:13,73,507.81666666666666,49145.71666666667,4,0.11464288216384264,0.06749601581346365,0.7215,3.9049740307855907,3.895976580885014,0.0982412353515625,12829.52946923859,2526.782675214168,1653.7865800227037,2944.941713153924,19955.040437629388,0.010227201018255834,0.9897727989817442
1st_test,2003.10.22.20.44.13,2003-10-22 20:44:13,74,517.8166666666667,49135.71666666667,4,0.11502767077043595,0.06798055479186545,0.9105000000000001,4.3772985319926905,4.7721421084786995,0.098550537109375,19124.1427035014,2199.885954089048,1938.4749826663867,2624.563049435746,25887.066689692583,0.010428596555062212,0.9895714034449378
1st_test,2003.10.22.20.54.13,2003-10-22 20:54:13,75,527.8166666666667,49125.71666666667,4,0.11486391542768498,0.06796644928488436,0.7945,4.094927570546585,4.1205064984365585,0.09852189941406249,10338.376828002587,2756.1100523882687,1694.1617562358938,2403.5161717053916,17192.16480833214,0.010629992091868589,0.9893700079081315
1st_test,2003.10.22.21.04.13,2003-10-22 21:04:13,76,537.8166666666667,49115.71666666667,4,0.11485147120964916,0.0675307822565246,0.7464999999999999,3.995383943284941,3.930742077322898,0.09851730957031252,15669.738995388438,1777.1291136370182,1322.6728014618934,1547.657171693099,20317.198082180446,0.010831387628674966,0.989168612371325
1st_test,2003.10.22.21.14.13,2003-10-22 21:14:13,77,547.8166666666667,49105.71666666667,4,0.11608142981854416,0.06991047415208285,0.8425,4.358922284747771,4.42224055184495,0.09912033691406252,18736.232461768217,1814.4479630188657,1578.9657630757952,1951.0502671445322,24080.69645500741,0.011032783165481343,0.9889672168345187
1st_test,2003.10.22.21.24.13,2003-10-22 21:24:13,78,557.8166666666667,49095.71666666667,4,0.1150877683483191,0.06831914545290331,0.732,4.104985420148491,4.049293757147481,0.0986111572265625,12591.23358153677,2573.556642671955,1605.662301291768,2409.053919855803,19179.506445356295,0.01123417870228772,0.9887658212977123
1st_test,2003.10.22.21.34.13,2003-10-22 21:34:13,79,567.8166666666667,49085.71666666667,4,0.11586187716645042,0.06950483394219722,0.7689999999999999,4.08773174245595,4.129889816684594,0.09901491699218751,17389.46177273414,2553.6392460934803,2371.028301140895,3109.3961971292333,25423.525517097747,0.011435574239094097,0.988564425760906
1st_test,2003.10.22.21.44.13,2003-10-22 21:44:13,80,577.8166666666667,49075.71666666667,4,0.11574837153833623,0.06934348956048511,0.8325,4.055873189328087,4.325661207002503,0.09877912597656249,14856.497348945999,1917.9881728588473,1807.520279865459,3536.2506699639307,22118.256471634235,0.011636969775900475,0.9883630302240995
1st_test,2003.10.22.21.54.13,2003-10-22 21:54:13,81,587.8166666666667,49065.71666666667,4,0.11419574350169728,0.06694743726205982,0.7665,3.948374110288528,4.413627321382387,0.0979300048828125,9963.902400332638,1716.285836688583,1744.8487647699642,2277.738912557239,15702.775914348424,0.011838365312706852,0.9881616346872931
1st_test,2003.10.22.22.04.13,2003-10-22 22:04:13,82,597.8166666666667,49055.71666666667,4,0.11556551194823865,0.06903824692446889,0.8855000000000001,4.156626529040093,4.2771158920648045,0.098899560546875,12434.955629756321,2439.513050216642,1991.390801413942,2296.207880366879,19162.067361753783,0.012039760849513229,0.9879602391504868
1st_test,2003.10.22.22.14.13,2003-10-22 22:14:13,83,607.8166666666667,49045.71666666667,4,0.11577340388936835,0.06855097801076444,0.8145,4.044204071415685,4.317997881322903,0.09905556640624999,19769.63301518407,2917.626430676678,1953.070949074258,2408.5674367823285,27048.89783171734,0.012241156386319604,0.9877588436136804
1st_test,2003.10.22.22.24.13,2003-10-22 22:24:13,84,617.8166666666667,49035.71666666667,4,0.11501127381241019,0.06862316492057784,0.802,3.9639454876494447,4.180707428464855,0.09831057128906251,15289.899589821887,2690.985949545668,1433.6349847629654,2439.838306282488,21854.35883041301,0.012442551923125982,0.9875574480768741
1st_test,2003.10.22.22.34.13,2003-10-22 22:34:13,85,627.8166666666667,49025.71666666667,4,0.1152015624558487,0.06861600958788261,0.8215000000000001,4.10602428769211,4.225397610730682,0.0985938720703125,14340.860864356397,3330.827990615284,1424.9843035324893,2867.1329248180373,21963.806083322204,0.012643947459932359,0.9873560525400676
