dataset,file,timestamp,snapshot_index,elapsed_min,rul_min,bearing,rms,std,ptp,kurtosis,crest_factor,mean_abs,E_FTF,E_BPFO,E_BPFI,E_BSF,E_kin,time_norm,rul_norm
2nd_test,2004.02.12.14.32.39,2004-02-12 14:32:39,24,240.0,9590.0,1,0.07938138784581765,0.07935676530457542,0.85,3.484680953691553,5.505068780647667,0.06244741210937501,6458.394868544563,5160.649073427766,2894.7107647011817,2155.3071322232727,16669.061838896785,0.024415055951169884,0.9755849440488299
2nd_test,2004.02.12.14.42.39,2004-02-12 14:42:39,25,250.0,9580.0,1,0.07759187944533484,0.07756141544378374,0.7130000000000001,3.309975459301567,5.219618378752014,0.061328759765625,6209.10287911309,3835.9020886696994,1849.9125601891342,3316.5189828204434,15211.436510792368,0.025432349949135295,0.9745676500508645
2nd_test,2004.02.12.14.52.39,2004-02-12 14:52:39,26,260.0,9570.0,1,0.07774099563514575,0.07772622576182905,0.732,3.368042027643423,4.990931706302962,0.06144902343750001,4033.7294691988004,5110.128954595077,2441.670913458446,3049.5013446877124,14635.030681940036,0.02644964394710071,0.9735503560528991
2nd_test,2004.02.12.15.02.39,2004-02-12 15:02:39,27,270.0,9560.0,1,0.07751394405806931,0.0774813044446991,0.769,3.404208243790738,5.160361853025837,0.0612880859375,6191.827228803946,3638.7993278932436,2513.821861065265,2854.36094851095,15198.809366273405,0.02746693794506612,0.9725330620549337
2nd_test,2004.02.12.15.12.39,2004-02-12 15:12:39,28,280.0,9550.0,1,0.07827954401833694,0.07824409152481353,0.735,3.3419916235876994,4.99491923334931,0.06190380859375,6116.5507175689245,4359.954145406256,2277.918758615368,3969.4584218925293,16723.882043483078,0.02848423194303153,0.9715157680569683
2nd_test,2004.02.12.15.22.39,2004-02-12 15:22:39,29,290.0,9540.0,1,0.07886118143611597,0.07882328465921586,0.871,3.5350199720549123,6.188088881081904,0.06188974609375001,5197.412111821274,5105.9567202464505,2055.1424798913395,2599.808862037671,14958.320173996735,0.029501525940996944,0.9704984740590029
2nd_test,2004.02.12.15.32.39,2004-02-12 15:32:39,30,300.0,9530.0,1,0.07858236746600665,0.0785494350087652,0.803,3.489044618684637,5.128376924622465,0.06172607421875,7865.30315623289,3614.6306133565454,2353.156250958489,2291.5402983424333,16124.630318890358,0.030518819938962355,0.9694811800610375
2nd_test,2004.02.12.15.42.39,2004-02-12 15:42:39,31,310.0,9520.0,1,0.08023091764702917,0.08021030375043676,0.774,3.4867116857355716,4.935753093804076,0.063207958984375,8275.734853018947,4491.556366314808,2955.218419064919,3492.9834374788497,19215.493075877523,0.03153611393692777,0.9684638860630721
2nd_test,2004.02.12.15.52.39,2004-02-12 15:52:39,32,320.0,9510.0,1,0.07742107025313345,0.07739824509206791,0.732,3.508672872778708,5.01155562337741,0.060691357421875015,5294.967791724224,4487.2191230541475,3174.336637535971,3549.8483388653804,16506.371891179726,0.032553407934893176,0.9674465920651066
2nd_test,2004.02.12.16.02.39,2004-02-12 16:02:39,33,330.0,9500.0,1,0.07901612461528817,0.07899110019602928,0.74,3.4044923283015622,4.758522413316285,0.06227343750000001,7599.576232825475,4361.491773733057,1755.5915484264756,3739.876592373417,17456.536147358427,0.03357070193285859,0.9664292980671412
2nd_test,2004.02.12.16.12.39,2004-02-12 16:12:39,34,340.0,9490.0,1,0.07823475415576188,0.07822305672439377,0.6619999999999999,3.406680837761564,4.588753474966616,0.0615251953125,5967.381431674438,4307.8481653298,2490.4181406382595,3964.400150325986,16730.047887968485,0.034587995930824005,0.9654120040691758
2nd_test,2004.02.12.16.22.39,2004-02-12 16:22:39,35,350.0,9480.0,1,0.07812870584960675,0.07810817348945709,0.71,3.42187878684986,4.556583858956052,0.061505615234375,3930.2804868339144,3054.606254240728,2521.139122857633,2873.732496793853,12379.758360726128,0.03560528992878941,0.9643947100712104
2nd_test,2004.02.12.16.32.39,2004-02-12 16:32:39,36,360.0,9470.0,1,0.07686189103169887,0.07683498673524616,0.76,3.409627708343832,5.373273991194154,0.060628320312500004,7045.614009848777,4854.270059157997,2445.383335917339,2384.8219496351744,16730.089354559288,0.036622583926754826,0.963377416073245
2nd_test,2004.02.12.16.42.39,2004-02-12 16:42:39,37,370.0,9460.0,1,0.07986518700725069,0.07984444085763252,0.8089999999999999,3.5706517012441634,5.722142739774569,0.062685400390625,9000.877493117747,4522.88504060456,2550.6541861564074,3757.0866005222533,19831.503320400967,0.03763987792472024,0.9623601220752795
2nd_test,2004.02.12.16.52.39,2004-02-12 16:52:39,38,380.0,9450.0,1,0.07742917473155306,0.07739473796891001,0.734,3.356969190542166,4.881880780799279,0.06121889648437499,4617.334323098252,4001.5944486897993,1576.7370159517093,3708.7157196171925,13904.381507356951,0.03865717192268565,0.9613428280773142
2nd_test,2004.02.12.17.02.39,2004-02-12 17:02:39,39,390.0,9440.0,1,0.0784612560514543,0.07843592197972266,0.896,3.6561007854938024,6.347081668780171,0.061414404296875,6134.129782558071,4197.190988981281,2023.9071907882653,3899.0556192778286,16254.283581605447,0.03967446592065106,0.9603255340793487
2nd_test,2004.02.12.17.12.39,2004-02-12 17:12:39,40,400.0,9430.0,1,0.0785959604559929,0.07855648477783131,0.725,3.5058925912000616,4.720344377024418,0.0615775390625,7344.762267590842,3494.738960978714,3357.268531434573,2712.9368682776367,16909.706628281765,0.040691759918616476,0.9593082400813834
2nd_test,2004.02.12.17.22.39,2004-02-12 17:22:39,41,410.0,9420.0,1,0.07866142681365101,0.0786407433781452,0.747,3.453113917266944,4.996095493233567,0.061915576171875,5646.452913720571,4845.720245388985,3134.0040865245655,3080.9440966599846,16707.121342294104,0.04170905391658188,0.9582909460834179
2nd_test,2004.02.12.17.32.39,2004-02-12 17:32:39,42,420.0,9410.0,1,0.07762854039078106,0.07760924722037751,0.779,3.430763927666255,5.783955201707464,0.061147216796875,6811.304048342914,3372.582270227258,3219.242995772919,2026.6898242667967,15429.819138609888,0.0427263479145473,0.9572736520854526
2nd_test,2004.02.12.17.42.39,2004-02-12 17:42:39,43,430.0,9400.0,1,0.07820874324224403,0.07818452198751644,0.749,3.4883962433967155,5.306312092361224,0.0614578125,6503.418578068102,4296.979373591532,2445.3268575977554,4295.719145712672,17541.443954970062,0.04374364191251271,0.9562563580874871
2nd_test,2004.02.12.17.52.39,2004-02-12 17:52:39,44,440.0,9390.0,1,0.07808856431612202,0.07807192688424783,0.913,3.536781567553111,6.006001059199459,0.061381689453125,6606.570724036916,3549.949617117779,2316.3990431683324,2914.518739142367,15387.438123465392,0.04476093591047812,0.9552390640895217
2nd_test,2004.02.12.18.02.39,2004-02-12 18:02:39,45,450.0,9380.0,1,0.07648226248359404,0.07646238946336069,0.705,3.4576699047436095,4.720048652754184,0.060115380859375,7200.613488765137,4412.451287129262,2278.949419791643,3435.2163631076073,17327.23055879365,0.04577822990844353,0.9542217700915563
2nd_test,2004.02.12.18.12.39,2004-02-12 18:12:39,46,460.0,9370.0,1,0.07891327536794347,0.07888778445886611,0.6890000000000001,3.3564759388376086,4.612658621736199,0.062267724609375,4522.062068435356,3895.51060693978,3130.1122635631027,3453.48130617066,15001.1662451089,0.046795523906408946,0.9532044760935908
2nd_test,2004.02.12.18.22.39,2004-02-12 18:22:39,47,470.0,9360.0,1,0.07732266473953077,0.07729310252096656,0.752,3.4982860037467605,5.121396182204076,0.060795263671875,4977.176349772755,4373.62569608567,2004.5486028446264,2415.3132202434485,13770.6638689465,0.047812817904374354,0.9521871820956255
2nd_test,2004.02.12.18.32.39,2004-02-12 18:32:39,48,480.0,9350.0,1,0.07824754763529333,0.07821656732108538,0.764,3.329758160028533,5.303680594936776,0.061783984375,6501.709695985788,4241.908389412803,2578.224660707196,3257.1859785676947,16579.02872467348,0.04883011190233977,0.95116988809766
2nd_test,2004.02.12.18.42.39,2004-02-12 18:42:39,49,490.0,9340.0,1,0.0769698265505305,0.0769404413543266,0.771,3.4243127426619338,5.261802165149179,0.060625,4095.3894672391316,3063.0631871188275,2008.9512720255586,2930.9794678023673,12098.383394185887,0.04984740590030518,0.9501525940996947
2nd_test,2004.02.12.18.52.39,2004-02-12 18:52:39,50,500.0,9330.0,1,0.07847964256337435,0.0784566088423693,0.792,3.553398453615715,5.045894541061063,0.061513964843750005,5507.565687860359,5321.470102154622,3357.984540170701,3846.351190740106,18033.371520925786,0.05086469989827059,0.9491353001017292
2nd_test,2004.02.12.19.02.39,2004-02-12 19:02:39,51,510.0,9320.0,1,0.07853956351488958,0.07851550116945437,0.8300000000000001,3.579113736572068,5.436750357208342,0.061633935546875,4487.625447388003,4560.789786981883,2879.6634037274166,3983.8674169463043,15911.946055043605,0.051881993896236,0.9481180061037638
2nd_test,2004.02.12.19.12.39,2004-02-12 19:12:39,52,520.0,9310.0,1,0.07938090836770041,0.07935929787647265,0.9930000000000001,3.6276824217469668,6.701863343878861,0.06239111328125,6249.453330230333,4124.822342173158,2359.4115001423015,4001.748955085552,16735.436127631347,0.05289928789420142,0.9471007121057984
2nd_test,2004.02.12.19.22.39,2004-02-12 19:22:39,53,530.0,9300.0,1,0.07691333012919477,0.07688593782324185,0.738,3.3985077598017717,5.01863590286105,0.060578906249999995,7241.699389499901,5358.199572777143,2444.5296009694266,2502.7934881697147,17547.222051416185,0.053916581892166825,0.946083418107833
2nd_test,2004.02.12.19.32.39,2004-02-12 19:32:39,54,540.0,9290.0,1,0.07662792325938943,0.0766034706411227,0.793,3.4252426860021,5.2200292397427965,0.06034692382812501,5375.492478166017,3580.9670089850924,2418.032116662762,3043.146252343964,14417.637856157835,0.05493387589013224,0.9450661241098676
2nd_test,2004.02.12.19.42.39,2004-02-12 19:42:39,55,550.0,9280.0,1,0.07833920727505721,0.07831092036327802,0.7909999999999999,3.6133874562221076,5.642130107883902,0.061459423828125005,6976.89876699205,3354.5572329173738,2738.1384142819766,2546.0704783284114,15615.664892519811,0.05595116988809765,0.9440488301119022
2nd_test,2004.02.12.19.52.39,2004-02-12 19:52:39,56,560.0,9270.0,1,0.07738031364276786,0.07734228926780076,0.813,3.4843216638125614,5.957587638146366,0.060919775390625,4061.916632555172,3826.0435052030216,1755.6028091297549,3697.158814077595,13340.721760965544,0.05696846388606306,0.9430315361139368
2nd_test,2004.02.12.20.02.39,2004-02-12 20:02:39,57,570.0,9260.0,1,0.07742347280137335,0.07739667641153741,0.835,3.449415024662798,5.838022806775264,0.06096416015624999,5452.56808647199,2946.376997726708,2371.78356937954,3246.155125450722,14016.883779028962,0.057985757884028474,0.9420142421159713
2nd_test,2004.02.12.20.12.39,2004-02-12 20:12:39,58,580.0,9250.0,1,0.07599751100981861,0.07596992815109205,0.694,3.2985830410033934,4.565939007536745,0.06019912109375001,3617.660782668203,3325.7168025881724,2857.977318143202,2514.4104474066125,12315.765350806189,0.05900305188199389,0.9409969481180059
2nd_test,2004.02.12.20.22.39,2004-02-12 20:22:39,59,590.0,9240.0,1,0.07812885896719358,0.0781090853466685,0.737,3.3479308633015035,4.966154697817301,0.061614990234375,4468.094641567026,2647.0877666018705,2474.6821563251915,4174.219096024168,13764.083660518256,0.060020345879959296,0.9399796541200405
2nd_test,2004.02.12.20.32.39,2004-02-12 20:32:39,60,600.0,9230.0,1,0.0786632849704597,0.07864043941895045,0.7789999999999999,3.4129905399153047,5.250225694869505,0.06209091796874999,4958.53357555255,3884.5539514607685,1867.3913556465418,2809.571085268697,13520.049967928557,0.06103763987792471,0.9389623601220751
2nd_test,2004.02.12.20.42.39,2004-02-12 20:42:39,61,610.0,9220.0,1,0.07712632634090483,0.07709218438354404,0.669,3.395073345302721,4.434283547797896,0.060782714843749995,5683.378220714771,3859.0651988877185,2589.4853525667695,4306.448614660463,16438.37738682972,0.062054933875890124,0.9379450661241097
2nd_test,2004.02.12.20.52.39,2004-02-12 20:52:39,62,620.0,9210.0,1,0.07930147000233508,0.07926025001588238,0.777,3.4723935369456242,4.930551728531088,0.06226416015624999,9355.316604276195,5174.194138748172,2035.1944351153923,3984.0129021096373,20548.718080249393,0.06307222787385554,0.9369277721261443
2nd_test,2004.02.12.21.02.39,2004-02-12 21:02:39,63,630.0,9200.0,1,0.0769426198413264,0.07691473137716869,0.7689999999999999,3.3944621478196577,5.302652818893979,0.060654931640625,5832.555589879239,3263.2556740705354,1374.3726201931167,3153.5287224350795,13623.71260657797,0.06408952187182095,0.9359104781281788
2nd_test,2004.02.12.21.12.39,2004-02-12 21:12:39,64,640.0,9190.0,1,0.0771994016001541,0.07717660830160832,0.774,3.378008182560686,5.025945693265576,0.060836083984375,4355.183943902836,3715.950006653407,2345.350087877566,2977.7141989308957,13394.198237364704,0.06510681586978635,0.9348931841302135
2nd_test,2004.02.12.21.22.39,2004-02-12 21:22:39,65,650.0,9180.0,1,0.07699636792620886,0.07697548805816472,0.752,3.4364864743527823,4.9482853575663635,0.060680615234375,4199.786265537218,2681.1789961913864,2697.2577755863044,2600.662348746074,12178.885386060982,0.06612410986775177,0.933875890132248
2nd_test,2004.02.12.21.32.39,2004-02-12 21:32:39,66,660.0,9170.0,1,0.0774460721521555,0.07742266494287933,0.8420000000000001,3.4911371219508083,5.926704702238386,0.060812451171875004,5558.04104874316,3340.6726694103036,1857.4139757162447,2463.425820144096,13219.553514013805,0.06714140386571718,0.9328585961342827
2nd_test,2004.02.12.21.42.39,2004-02-12 21:42:39,67,670.0,9160.0,1,0.07664165646604577,0.0766164975079725,0.7130000000000001,3.346004875060644,5.127759734276899,0.060510986328124995,9578.20270771315,3049.2485527354384,3302.3198435726677,2825.8407068629813,18755.61181088424,0.06815869786368259,0.9318413021363172
2nd_test,2004.02.12.21.52.39,2004-02-12 21:52:39,68,680.0,9150.0,1,0.07695564843578329,0.07693101411986752,0.755,3.446990013306973,5.015876129184814,0.060512841796874994,6131.325242900549,3229.810053168906,3199.1672843131887,3083.4442435098663,15643.74682389251,0.06917599186164801,0.9308240081383519
2nd_test,2004.02.12.22.02.39,2004-02-12 22:02:39,69,690.0,9140.0,1,0.0773247059887718,0.07728708668930986,0.825,3.488041518913505,5.742019892823524,0.06074648437500001,4502.907424498054,2316.7659096418593,2592.0289503081694,2453.986848527535,11865.689132975616,0.07019328585961342,0.9298067141403864
2nd_test,2004.02.12.22.12.39,2004-02-12 22:12:39,70,700.0,9130.0,1,0.07577292447823547,0.07572478230967107,0.861,3.5881647524323395,6.598663090231104,0.059399853515625003,4963.90114716333,2863.9818629847014,2488.865342133373,3993.160216091634,14309.908568373037,0.07121057985757882,0.9287894201424209
2nd_test,2004.02.12.22.22.39,2004-02-12 22:22:39,71,710.0,9120.0,1,0.07668913124793174,0.07666611091522911,0.74,3.362398299229353,5.098506054669207,0.06052802734375,3810.3243611815283,4448.625781616024,2619.500594664526,2670.9064128811538,13549.35715034323,0.07222787385554424,0.9277721261444556
2nd_test,2004.02.12.22.32.39,2004-02-12 22:32:39,72,720.0,9110.0,1,0.07740031675131004,0.07736800711452542,0.8029999999999999,3.540161079588832,5.67181141396166,0.060770068359375005,6282.680824262555,3751.382958401701,2384.631178490954,3861.620370846373,16280.315332001583,0.07324516785350965,0.9267548321464901
2nd_test,2004.02.12.22.42.39,2004-02-12 22:42:39,73,730.0,9100.0,1,0.07795509180220767,0.07793970891358244,0.781,3.32607391343883,5.105503576401706,0.061740966796875,4983.763915367361,3247.0515593270484,1662.2797867334687,2809.866983116736,12702.962244544613,0.07426246185147506,0.9257375381485248
2nd_test,2004.02.12.22.52.39,2004-02-12 22:52:39,74,740.0,9090.0,1,0.07882041185009597,0.07879662162435938,0.769,3.394825025454245,5.54424913213548,0.06189384765625,5694.602612296694,3320.736781967995,2656.310822195279,3646.5190628219652,15318.169279281934,0.07527975584944048,0.9247202441505593
2nd_test,2004.02.12.23.02.39,2004-02-12 23:02:39,75,750.0,9080.0,1,0.07756062271096398,0.07753322072782182,0.7250000000000001,3.3401610853667716,4.938072782400714,0.061242285156250006,6871.430184063669,3727.461559627236,2014.6830361483742,3426.205102988194,16039.779882827472,0.07629704984740589,0.923702950152594
2nd_test,2004.02.12.23.12.39,2004-02-12 23:12:39,76,760.0,9070.0,1,0.07689052656973988,0.0768620850433046,0.694,3.4461345275316013,4.577937175084335,0.060409228515625,5972.199943633628,4523.492322658587,2941.54952187757,3005.2123624966916,16442.454150666475,0.0773143438453713,0.9226856561546285
2nd_test,2004.02.12.23.22.39,2004-02-12 23:22:39,77,770.0,9060.0,1,0.07824627430976747,0.07822026971915784,0.854,3.4445771867435235,5.521029643970569,0.061592333984375004,6128.312114446898,3176.122769696869,1416.7932650974137,3197.1376418557356,13918.365791096918,0.07833163784333672,0.9216683621566631
2nd_test,2004.02.12.23.32.39,2004-02-12 23:32:39,78,780.0,9050.0,1,0.07672532972039368,0.076706570747191,0.808,3.6543005004301845,5.40890474510771,0.060021533203125,8310.175020109431,4189.479519425317,2410.4243324500076,2540.9255299298998,17451.004401914655,0.07934893184130212,0.9206510681586977
2nd_test,2004.02.12.23.42.39,2004-02-12 23:42:39,79,790.0,9040.0,1,0.07738254866499697,0.07737065656039942,0.786,3.3863549882233026,5.518040014978597,0.060835693359375,5722.903341271099,5325.713847821895,2310.555585884995,4802.3727086089875,18161.545483586975,0.08036622583926753,0.9196337741607323
2nd_test,2004.02.12.23.52.39,2004-02-12 23:52:39,80,800.0,9030.0,1,0.07699061808712475,0.07695148303664459,0.71,3.449055061070767,4.6888829959358596,0.060486035156250006,6052.085325610302,3498.379047572117,2319.9775290834423,3206.641989932691,15077.083892198552,0.08138351983723295,0.9186164801627669
2nd_test,2004.02.13.00.02.39,2004-02-13 00:02:39,81,810.0,9020.0,1,0.07482262488921716,0.07479142203837336,0.706,3.302746099953246,4.93166339113887,0.05913115234375001,3827.708843150187,4019.8518183627866,1998.9094139075796,2616.9181419841448,12463.388217404698,0.08240081383519836,0.9175991861648014
2nd_test,2004.02.13.00.12.39,2004-02-13 00:12:39,82,820.0,9010.0,1,0.07733855853789073,0.07730518236640493,0.904,3.58162751240208,5.909083497725024,0.060680371093750005,4563.557995091009,2426.3367006602853,2736.879069258081,4027.4266561667587,13754.200421176134,0.08341810783316377,0.916581892166836
2nd_test,2004.02.13.00.22.39,2004-02-13 00:22:39,83,830.0,9000.0,1,0.07679397533945942,0.0767718692892115,0.716,3.3194398420254836,4.870173712741181,0.06073251953125001,4283.201638260811,3521.373378313282,2900.1616039695527,2780.6047102262282,13485.341330769872,0.08443540183112919,0.9155645981688706
2nd_test,2004.02.13.00.32.39,2004-02-13 00:32:39,84,840.0,8990.0,1,0.077721765308917,0.07770301804785824,0.754,3.4393591443031215,5.403891668250741,0.06110258789062502,5259.161233313037,2726.8946287873214,2269.7978505148717,2573.101910652058,12828.955623267288,0.0854526958290946,0.9145473041709052
2nd_test,2004.02.13.00.42.39,2004-02-13 00:42:39,85,850.0,8980.0,1,0.0773589786144157,0.07733765888729578,0.781,3.573064549128186,5.713622489735413,0.060746923828125,4344.325618702747,4412.28619367021,2381.2624530853786,3285.9332655737403,14423.807531032076,0.08646998982706,0.9135300101729398
2nd_test,2004.02.13.00.52.39,2004-02-13 00:52:39,86,860.0,8970.0,1,0.07689176995692956,0.07684285540653787,0.755,3.2631303635491853,5.241133091623418,0.06091245117187501,3807.1643754893303,2272.005500382914,2216.7869959324253,3446.791754198739,11742.748626003407,0.08748728382502542,0.9125127161749744
2nd_test,2004.02.13.01.02.39,2004-02-13 01:02:39,87,870.0,8960.0,1,0.07492218065631082,0.07489928008879172,0.718,3.4409563594801087,4.791638428705681,0.058880419921875,4378.8965963221945,3474.9605345850678,1945.1113262405552,3471.397876201018,13270.366333348835,0.08850457782299083,0.911495422177009
2nd_test,2004.02.13.01.12.39,2004-02-13 01:12:39,88,880.0,8950.0,1,0.07763068115281484,0.0776150336067212,0.872,3.606912432897122,5.822440216702753,0.06084023437500001,4904.872191871804,5327.893251111411,2828.6301711590427,3908.59425477679,16969.989868919045,0.08952187182095624,0.9104781281790436
2nd_test,2004.02.13.01.22.39,2004-02-13 01:22:39,89,890.0,8940.0,1,0.07778453061583003,0.07776034071566805,0.721,3.420310817350449,4.808153973986681,0.061193359375,4449.516070303105,4745.33499915338,3091.9702852281857,3000.7304617107065,15287.551816395378,0.09053916581892166,0.9094608341810781
