dataset,file,timestamp,snapshot_index,elapsed_min,rul_min,bearing,rms,std,ptp,kurtosis,crest_factor,mean_abs,E_FTF,E_BPFO,E_BPFI,E_BSF,E_kin,time_norm,rul_norm
3rd_test,2004.03.04.11.02.46,2004-03-04 11:02:46,10,95.0,64300.15,3,0.06847621479161578,0.0684409872481002,0.632,3.2636826579715437,4.673155503252315,0.054138476562499996,2804.099414579017,2051.304105483636,1492.1204225468873,1731.193819828474,8078.717762438015,0.0014752663826390652,0.9985247336173609
3rd_test,2004.03.04.11.12.46,2004-03-04 11:12:46,11,105.0,64290.15,3,0.06940851984413099,0.06937724906806932,0.728,3.344339232439431,5.561276927692298,0.05481733398437501,4308.991227012195,1469.1725839604596,1332.3130513977717,1292.3042461536256,8402.781108524052,0.0016305575808115984,0.9983694424191883
3rd_test,2004.03.04.11.22.46,2004-03-04 11:22:46,12,115.0,64280.15,3,0.06959816197566301,0.06957184111316704,0.71,3.3465941738061225,5.186918587319116,0.054936376953125,4754.504370381274,1715.4180203073968,892.5677937123493,1356.2445104858202,8718.73469488684,0.0017858487789841316,0.9982141512210159
3rd_test,2004.03.04.11.32.46,2004-03-04 11:32:46,13,125.0,64270.15,3,0.0686063659383415,0.06857167440408644,0.7350000000000001,3.4666637332204777,5.801210930657553,0.054036669921875,2888.0045107702276,1975.3842916352005,1067.3628985813957,2277.3383463224677,8208.090047309292,0.0019411399771566648,0.9980588600228434
3rd_test,2004.03.04.11.42.46,2004-03-04 11:42:46,14,135.0,64260.15,3,0.06945878281229542,0.0694373339502356,0.696,3.401890969316955,5.067753648176829,0.054676513671875,5245.314189489207,2304.086573977729,2159.9359766812804,1635.3178273024898,11344.654567450707,0.002096431175329198,0.9979035688246708
3rd_test,2004.03.04.11.52.46,2004-03-04 11:52:46,15,145.0,64250.15,3,0.07164600988486292,0.07163285660277949,0.9570000000000001,3.567850651016031,7.5370561579110635,0.05656372070312501,4586.892755954528,2039.0175625669965,1217.4401507912935,1829.786692249877,9673.137161562696,0.002251722373501731,0.9977482776264983
3rd_test,2004.03.04.12.02.46,2004-03-04 12:02:46,16,155.0,64240.15,3,0.07110204484577079,0.07109627665254979,0.681,3.2907482042820724,5.006888349937073,0.05632480468750001,5144.441405872577,1455.681013654611,1342.26433042804,1407.235112154887,9349.621862110114,0.0024070135716742643,0.9975929864283257
3rd_test,2004.03.04.12.12.46,2004-03-04 12:12:46,17,165.0,64230.15,3,0.06880790885001883,0.06879007920988058,0.617,3.2636664812084333,4.607028542116582,0.054266503906250006,3950.1875987775534,1539.8824501607783,1611.4985156077298,1591.166442140664,8692.735006686726,0.0025623047698467975,0.9974376952301532
3rd_test,2004.03.04.12.22.46,2004-03-04 12:22:46,18,175.0,64220.15,3,0.0721129478394397,0.0720955601005695,0.913,3.491368408632602,7.141574646754308,0.056748242187500006,5709.222703814706,1886.0348214984103,1183.1644057058195,1285.4344534235306,10063.856384442468,0.0027175959680193307,0.9972824040319807
3rd_test,2004.03.04.12.32.46,2004-03-04 12:32:46,19,185.0,64210.15,3,0.07052025072075929,0.0704859808260043,0.73,3.3969473696469517,5.33180180376165,0.05581416015625,6746.51103792298,1671.048401393304,1252.9790912013384,2545.979194152212,12216.517724669835,0.002872887166191864,0.9971271128338082
3rd_test,2004.03.04.12.42.46,2004-03-04 12:42:46,20,195.0,64200.15,3,0.0702234957508436,0.07018645116333189,0.896,3.6389856719545195,7.2340460206534685,0.055058203125,8308.49284589187,1894.4950931522408,1686.119528195375,1596.5912860133171,13485.698753252802,0.003028178364364397,0.9969718216356356
3rd_test,2004.03.04.12.52.46,2004-03-04 12:52:46,21,205.0,64190.15,3,0.07429291820431137,0.07427946706285886,0.899,3.593398907823661,6.541673308038863,0.05841064453125,7725.936671706876,1364.1575461744465,1812.065202173439,1541.8503693615835,12444.009789416345,0.00318346956253693,0.9968165304374631
3rd_test,2004.03.04.13.02.46,2004-03-04 13:02:46,22,215.0,64180.15,3,0.07356035103328848,0.07355053140665795,0.6910000000000001,3.328045151559694,4.907535036527056,0.058058837890625006,3613.472750558134,2639.1382498229254,1218.8470426689023,1586.1601346439493,9057.61817769391,0.0033387607607094634,0.9966612392392905
3rd_test,2004.03.04.13.12.46,2004-03-04 13:12:46,23,225.0,64170.15,3,0.07180699262225877,0.07177129253083497,0.854,3.4744772983373884,6.085758281129472,0.056524658203125,3000.582987669697,2554.315783519037,1029.4472930672343,1573.3174238141814,8157.6634880701495,0.0034940519588819966,0.996505948041118
3rd_test,2004.03.04.13.22.46,2004-03-04 13:22:46,24,235.0,64160.15,3,0.07267184711620622,0.07264516926566855,1.215,4.410237552413106,10.609335397193357,0.057069824218749995,10143.732259185432,2344.995122133677,1630.0281162627728,2201.9320117074913,16320.687509289373,0.0036493431570545297,0.9963506568429454
3rd_test,2004.03.04.13.32.46,2004-03-04 13:32:46,25,245.0,64150.15,3,0.07043657351597872,0.0704107806400121,0.649,3.28012979275495,4.7418547399880175,0.05583393554687501,5461.835700401592,1867.1738842422383,1399.198156375994,1979.865590406883,10708.073331426707,0.003804634355227063,0.996195365644773
3rd_test,2004.03.04.13.42.46,2004-03-04 13:42:46,26,255.0,64140.15,3,0.07168699937161724,0.07163615000911665,0.716,3.3510931433558273,5.077629182217375,0.05645937500000001,4264.276048965382,2090.1081082331907,1668.5648923440751,2745.4565619356435,10768.40561147829,0.003959925553399596,0.9960400744466004
3rd_test,2004.03.04.13.52.46,2004-03-04 13:52:46,27,265.0,64130.15,3,0.06965319082560037,0.06963295623404948,0.716,3.481797662794423,5.857592382461046,0.0549400390625,4173.536787178061,2037.7127919368186,1136.984299481262,2036.8343386735946,9385.068217269736,0.004115216751572129,0.9958847832484279
3rd_test,2004.03.04.14.02.46,2004-03-04 14:02:46,28,275.0,64120.15,3,0.06896110557431087,0.06892823990210707,0.718,3.47354901745103,5.30733950603938,0.05423017578125,7831.922765190898,2316.8199968232966,1190.6689763265824,2907.830483483549,14247.242221824325,0.004270507949744662,0.9957294920502553
3rd_test,2004.03.04.14.12.46,2004-03-04 14:12:46,29,285.0,64110.15,3,0.0717551626654182,0.07170086762780861,0.657,3.2701874553887604,4.626844782492253,0.056750048828124997,4149.251745866499,1965.0257887955959,1110.8190460879437,2327.793590708471,9552.890171458508,0.004425799147917195,0.9955742008520828
3rd_test,2004.03.04.14.22.46,2004-03-04 14:22:46,30,295.0,64100.15,3,0.06940991238648843,0.06937793599392461,0.879,3.665945650875566,7.275617885537475,0.0545494140625,4565.016195242559,1924.648094367984,1419.4496162593578,1212.935326192277,9122.049232062178,0.004581090346089728,0.9954189096539102
3rd_test,2004.03.04.14.32.46,2004-03-04 14:32:46,31,305.0,64090.15,3,0.07015494639657456,0.07012773170631188,0.808,3.467445709931341,5.9867482133023255,0.05539677734375,3451.8830013738857,1924.743325095324,1647.3286340449765,2473.547945157646,9497.502905671832,0.004736381544262262,0.9952636184557377
3rd_test,2004.03.04.14.42.46,2004-03-04 14:42:46,32,315.0,64080.15,3,0.06977043936356124,0.0697334107635285,0.698,3.3136971449372647,5.417767229827693,0.055170556640625,2995.6265450248247,1324.0016120539794,1128.1423955677406,1173.4042548694,6621.174807515945,0.004891672742434795,0.9951083272575652
3rd_test,2004.03.04.14.52.46,2004-03-04 14:52:46,33,325.0,64070.15,3,0.07140115169162627,0.07136932076607516,0.817,3.5761936167322843,5.840241930482255,0.056131787109375,5506.548795508427,1866.7462920985024,1307.4766597908415,1849.3730142229726,10530.144761620744,0.005046963940607328,0.9949530360593927
3rd_test,2004.03.04.15.02.46,2004-03-04 15:02:46,34,335.0,64060.15,3,0.07189858716231842,0.07188546797073171,0.725,3.4281051089710632,5.062686408192834,0.05657509765625,4872.468779244399,2287.931092148771,1206.5108672561862,2213.5440715836057,10580.45481023296,0.005202255138779861,0.9947977448612202
3rd_test,2004.03.04.15.12.46,2004-03-04 15:12:46,35,345.0,64050.15,3,0.07117503286078887,0.07114223464949512,1.013,3.8395830765121257,7.3340324410337105,0.055843798828125,3276.9437394268753,1875.6642599420713,1709.873307686098,2097.587550187419,8960.068857242462,0.005357546336952394,0.9946424536630476
3rd_test,2004.03.04.15.22.46,2004-03-04 15:22:46,36,355.0,64040.15,3,0.06876188533628205,0.06873956061148428,0.732,3.3671023062459926,5.642660873779591,0.0543353515625,4010.874337881844,1694.7503462091636,1473.6564785875767,1420.335481114826,8599.61664379341,0.0055128375351249275,0.9944871624648751
3rd_test,2004.03.04.15.32.46,2004-03-04 15:32:46,37,365.0,64030.15,3,0.06933531240915411,0.06929017758000261,0.9620000000000001,3.803180214761085,8.06226986752763,0.05440800781249999,7240.791062807662,2445.4412500088065,1374.0832508845924,1880.8207327485081,12941.13629644957,0.005668128733297461,0.9943318712667025
3rd_test,2004.03.04.15.42.46,2004-03-04 15:42:46,38,375.0,64020.15,3,0.07095961487606436,0.07093769018056978,0.683,3.3096215139086027,5.08740077895607,0.056048388671875005,5921.835855554773,1265.3267488737333,1399.6449148288325,1324.3252400665258,9911.132759323864,0.005823419931469994,0.99417658006853
3rd_test,2004.03.04.15.52.46,2004-03-04 15:52:46,39,385.0,64010.15,3,0.07097902006270938,0.07095805329304701,0.837,3.669236455600176,5.917241455616267,0.055683300781249986,4704.583150019145,1884.2498693547407,1830.4705149614151,2635.7997711130633,11055.103305448363,0.005978711129642527,0.9940212888703575
3rd_test,2004.03.04.16.02.46,2004-03-04 16:02:46,40,395.0,64000.15,3,0.06965719527454163,0.06964353322528828,0.8280000000000001,3.6275770450763427,6.5176325030619005,0.054686083984375,5538.171363646774,2307.4812960551953,1428.6005450733478,2405.606594490421,11679.859799265738,0.00613400232781506,0.993865997672185
3rd_test,2004.03.04.16.12.46,2004-03-04 16:12:46,41,405.0,63990.15,3,0.07032479093963327,0.07029067724793513,0.9990000000000001,3.7196044208117915,7.707097209255057,0.055162060546875,5004.149384317537,1806.173418579593,1486.4880789882682,3062.2491508187222,11359.060032704121,0.006289293525987593,0.9937107064740124
3rd_test,2004.03.04.16.22.46,2004-03-04 16:22:46,42,415.0,63980.15,3,0.06926971529486209,0.06924395740986528,0.806,3.576751481459108,6.871689857059863,0.054537304687499996,6454.36563611655,1440.7223161955449,1894.2060735377695,1999.5169313529273,11788.810957202792,0.0064445847241601266,0.9935554152758399
3rd_test,2004.03.04.16.32.46,2004-03-04 16:32:46,43,425.0,63970.15,3,0.06890761974262172,0.06886863831143107,0.6859999999999999,3.3488611676092104,5.4856052408484,0.054299511718750006,4527.858797971069,1155.2562043262494,1321.4406878098403,1428.1202240508565,8432.675914158015,0.00659987592233266,0.9934001240776673
3rd_test,2004.03.04.16.42.46,2004-03-04 16:42:46,44,435.0,63960.15,3,0.0674512048748019,0.06743523535113993,0.889,3.6928327442467004,7.279336238753328,0.052917382812500004,4765.3335515218005,1760.2812012591794,1619.5361156560675,1812.0767123945047,9957.227580831552,0.006755167120505193,0.9932448328794948
3rd_test,2004.03.04.16.52.46,2004-03-04 16:52:46,45,445.0,63950.15,3,0.06911541842782351,0.0690857970781203,0.63,3.23384492748064,4.803559141320984,0.05478432617187501,3562.051502198381,2392.740194095271,1493.3555144634188,1894.5726061434175,9342.71981690049,0.006910458318677726,0.9930895416813222
3rd_test,2004.03.04.17.02.46,2004-03-04 17:02:46,46,455.0,63940.15,3,0.06828083845699777,0.06822853273879581,0.581,3.230527146017427,4.759754088255964,0.053985107421875,3960.3589834082795,1592.0919982254077,1298.2040530721104,1921.5148371724608,8772.169871878257,0.007065749516850259,0.9929342504831498
3rd_test,2004.03.04.17.12.46,2004-03-04 17:12:46,47,465.0,63930.15,3,0.06875704722403915,0.06874212471651404,0.9179999999999999,3.500449221015682,7.213806002701238,0.054250781250000005,3729.8471767081264,1841.7941580302327,1681.2017643542733,1955.2135095472931,9208.056608639925,0.0072210407150227925,0.9927789592849772
3rd_test,2004.03.04.17.22.46,2004-03-04 17:22:46,48,475.0,63920.15,3,0.07023318721186943,0.07020358968554205,0.646,3.3425728723567434,4.755586543263101,0.055394335937500004,6088.1771652305,1722.1473949082783,1328.9129744886613,2650.2983673880226,11789.535902015461,0.007376331913195326,0.9926236680868047
3rd_test,2004.03.04.17.32.46,2004-03-04 17:32:46,49,485.0,63910.15,3,0.06788270235705762,0.0678500319914261,0.883,3.481730826768527,6.864782688556095,0.053585986328125,3768.1438082563773,1648.936733023047,1363.6787893664577,1196.3148859594728,7977.074216605355,0.007531623111367859,0.9924683768886321
3rd_test,2004.03.04.17.42.46,2004-03-04 17:42:46,50,495.0,63900.15,3,0.06809344847053478,0.06807522552666867,0.8009999999999999,3.4379958312937093,6.0211372636149125,0.053744287109375,3689.221221270364,1075.2127510964915,1395.3793633558632,1773.7686887119025,7933.582024434621,0.007686914309540392,0.9923130856904596
3rd_test,2004.03.04.17.52.46,2004-03-04 17:52:46,51,505.0,63890.15,3,0.07046505325669421,0.07046364243389767,0.8,3.5442433304332295,5.9178270748623465,0.055447363281249995,5098.580895317617,1752.665947074226,955.3965262661637,1803.3828107994354,9610.026179457444,0.007842205507712925,0.992157794492287
3rd_test,2004.03.04.18.02.46,2004-03-04 18:02:46,52,515.0,63880.15,3,0.0672278853915453,0.0672112688367907,0.672,3.2793921202822176,5.087174734160587,0.05307841796875,2657.9971986490154,2063.4325047244483,1014.2109183977698,1849.785282423929,7585.425904195163,0.00799749670588546,0.9920025032941145
3rd_test,2004.03.04.18.12.46,2004-03-04 18:12:46,53,525.0,63870.15,3,0.07057186365296814,0.07053402466648323,0.6910000000000001,3.1749696315811033,5.186202844161682,0.056087939453125,3712.9495716617785,1736.3149124607226,1159.3899162805583,1520.2523295101662,8128.906729913226,0.008152787904057992,0.991847212095942
3rd_test,2004.03.04.18.22.46,2004-03-04 18:22:46,54,535.0,63860.15,3,0.06792612851875834,0.06791138683467361,0.774,3.4655065208850626,6.2126314158659675,0.053577880859375,3471.0772129769016,1448.8130203474082,1203.9791960454938,1265.1118399798788,7388.981269349682,0.008308079102230526,0.9916919208977695
3rd_test,2004.03.04.18.32.46,2004-03-04 18:32:46,55,545.0,63850.15,3,0.07029800822880759,0.07027284988478255,0.7869999999999999,3.4055828380131508,6.1879420335490005,0.05556728515625,3547.5612513788105,1652.781173676182,1637.4337837922956,1254.217979933242,8091.994188780531,0.008463370300403058,0.991536629699597
3rd_test,2004.03.04.18.42.46,2004-03-04 18:42:46,56,555.0,63840.15,3,0.06904556105900744,0.0690154989152188,0.8180000000000001,3.499472763419373,6.227771827739763,0.054352197265625,3996.624617622463,1826.1010342776626,1163.0339025831297,1908.8501074551955,8894.609661938452,0.008618661498575592,0.9913813385014244
3rd_test,2004.03.04.18.52.46,2004-03-04 18:52:46,57,565.0,63830.15,3,0.0685073676609175,0.06847255748779305,0.655,3.3501631406622234,4.817000145568918,0.054125341796875004,4305.335195919901,2134.5302287392474,1591.7661497297852,1635.3569289181123,9666.988503307046,0.008773952696748124,0.9912260473032519
3rd_test,2004.03.04.19.02.46,2004-03-04 19:02:46,58,575.0,63820.15,3,0.06798760837518941,0.06794920212357579,0.691,3.346572110378206,5.103871253714024,0.053678955078125,4414.940192228181,1380.786688777016,1551.375813899092,1918.4146901130039,9265.517385017294,0.008929243894920658,0.9910707561050793
3rd_test,2004.03.04.19.12.46,2004-03-04 19:12:46,59,585.0,63810.15,3,0.06992398530335013,0.06991233783403356,0.6910000000000001,3.3855052301706987,5.162749211571917,0.05508110351562499,5717.094144208948,2114.3809038327413,842.2029131958001,3041.958499453035,11715.636460690526,0.00908453509309319,0.9909154649069069
3rd_test,2004.03.04.19.22.46,2004-03-04 19:22:46,60,595.0,63800.15,3,0.06808688906750422,0.0680753176567737,0.825,3.4197905460263742,6.242024063875131,0.05363188476562499,4124.6409684197615,1813.3489878727146,1891.6567803831306,2560.1208328248613,10389.76756950047,0.009239826291265725,0.9907601737087343
3rd_test,2004.03.04.19.32.46,2004-03-04 19:32:46,61,605.0,63790.15,3,0.06738276422099719,0.06737597727100428,0.786,3.4978537613511085,6.4853379799064514,0.05309228515625001,4577.469027145243,1729.312152782576,1446.3230935961724,2504.138872870164,10257.243146394156,0.009395117489438257,0.9906048825105618
3rd_test,2004.03.04.19.42.46,2004-03-04 19:42:46,62,615.0,63780.15,3,0.07098496519125107,0.07095739373128944,0.664,3.3841937371382955,4.7756591706690905,0.055964501953125,3365.013934603564,1846.879505431614,1532.763128911219,1659.4605251161265,8404.117094062523,0.009550408687610791,0.9904495913123892
3rd_test,2004.03.04.19.52.46,2004-03-04 19:52:46,63,625.0,63770.15,3,0.06982575691050545,0.06978832546629406,0.659,3.5207783800417634,4.754692461418848,0.05482529296875001,8063.993689324948,2154.298277169351,1265.5157588494003,1413.7557921854325,12897.563517529132,0.009705699885783323,0.9902943001142167
3rd_test,2004.03.04.20.02.46,2004-03-04 20:02:46,64,635.0,63760.15,3,0.07123423550929532,0.07120915714243481,0.742,3.4350239024822593,5.306437238950483,0.05621728515625,4069.2516460885186,1572.8437995914214,1559.155860158203,3154.0210408426615,10355.272346680804,0.009860991083955857,0.9901390089160441
3rd_test,2004.03.04.20.12.46,2004-03-04 20:12:46,65,645.0,63750.15,3,0.07141462580800151,0.07139978966065888,0.635,3.2442494326069657,4.718921315940335,0.056587451171875004,5144.8030650888895,1560.651164408539,866.6507993086988,1896.3498344460122,9468.45486325214,0.01001628228212839,0.9899837177178716
3rd_test,2004.03.04.20.22.46,2004-03-04 20:22:46,66,655.0,63740.15,3,0.0681733515339755,0.06815675925119229,1.182,4.136173559284011,8.918440802900427,0.053526757812500006,6533.374293484885,1611.004474190339,1928.7780779508998,2399.4799557129354,12472.636801339058,0.010171573480300924,0.989828426519699
3rd_test,2004.03.04.20.32.46,2004-03-04 20:32:46,67,665.0,63730.15,3,0.06877020796759488,0.06874920240903644,0.7889999999999999,3.4518211401259657,6.180001668659831,0.054066113281249994,5258.132937592141,2072.4438689719946,1542.6405236671808,1717.294419579535,10590.511749810852,0.010326864678473456,0.9896731353215266
3rd_test,2004.03.04.20.42.46,2004-03-04 20:42:46,68,675.0,63720.15,3,0.07027887355642073,0.07024541318993002,0.622,3.2621932059411907,4.5106016069110435,0.055621923828124996,6806.484269288208,2038.1984521178388,1611.8780041121731,2213.7842725879073,12670.344998106128,0.01048215587664599,0.989517844123354
3rd_test,2004.03.04.20.52.46,2004-03-04 20:52:46,69,685.0,63710.15,3,0.06851440777139962,0.06849474913594747,0.681,3.333556958578145,5.06462817503599,0.054232177734375,3332.972407415458,1648.4992627443019,1323.7454473703895,1941.3275302332477,8246.544647763396,0.010637447074818522,0.9893625529251815
3rd_test,2004.03.04.21.02.46,2004-03-04 21:02:46,70,695.0,63700.15,3,0.0679834215487037,0.06796826738530841,0.6859999999999999,3.4207606065294813,5.45721282546446,0.053519140625,5556.048997353933,1127.4747016749702,1439.5156567692372,2302.4367816497406,10425.47613744788,0.010792738272991056,0.9892072617270089
3rd_test,2004.03.04.21.12.46,2004-03-04 21:12:46,71,705.0,63690.15,3,0.07164585040921334,0.07160935009848761,0.774,3.3257836828958327,5.415526478902529,0.056705615234375006,3272.244115348925,1466.877186840147,1297.9453213496292,2491.0961529233896,8528.16277646209,0.010948029471163589,0.9890519705288364
3rd_test,2004.03.04.21.22.46,2004-03-04 21:22:46,72,715.0,63680.15,3,0.0689961067317615,0.06897529131157938,0.6910000000000001,3.4320650033117803,5.23217927930687,0.054212353515625,3761.682140619773,1934.0661384226955,1429.1825874300603,1191.0864833455594,8316.017349818088,0.011103320669336123,0.9888966793306638
3rd_test,2004.03.04.21.32.46,2004-03-04 21:32:46,73,725.0,63670.15,3,0.06875889999211011,0.0687491331559759,0.6859999999999999,3.2957404443194807,5.002988704509089,0.0542671875,3053.6139784626475,1646.247070188042,1939.729359922482,2109.3457730214413,8748.936181594614,0.011258611867508655,0.9887413881324914
3rd_test,2004.03.04.21.42.46,2004-03-04 21:42:46,74,735.0,63660.15,3,0.06758899153962684,0.06756900550794681,0.743,3.355445644316792,5.858942277041812,0.053448730468750004,4631.96836891609,1567.6320421979026,1289.8702271365523,1403.4827414867802,8892.953379737324,0.01141390306568119,0.9885860969343188
3rd_test,2004.03.04.21.52.46,2004-03-04 21:52:46,75,745.0,63650.15,3,0.06969994738890142,0.06967088851375762,0.757,3.3775835780573744,5.5380242662267225,0.055183837890625,4267.057688963031,1497.6886044829942,1749.2006617730829,1623.430080318197,9137.377035537305,0.011569194263853722,0.9884308057361463
3rd_test,2004.03.04.22.02.46,2004-03-04 22:02:46,76,755.0,63640.15,3,0.06838705475316582,0.06834312642158792,0.664,3.324076068186346,4.957078517544282,0.054067480468750005,2885.1702188582967,2363.213524731016,1049.111746559483,1642.1149902821007,7939.610480430897,0.011724485462026256,0.9882755145379738
3rd_test,2004.03.04.22.12.46,2004-03-04 22:12:46,77,765.0,63630.15,3,0.06810239375496466,0.06807604495334682,0.706,3.4878222547040907,5.990978840802726,0.05366630859375001,4563.747274998562,1848.1098328513658,1113.3073030638413,2372.9448318067275,9898.109242720497,0.011879776660198788,0.9881202233398012
3rd_test,2004.03.04.22.22.46,2004-03-04 22:22:46,78,775.0,63620.15,3,0.0701882913329166,0.07017351026715367,0.8200000000000001,3.477030758026905,6.01239882008753,0.055271826171875,4487.727375798955,1667.5014197063858,1366.9385460143988,1541.641066211932,9063.80840773167,0.012035067858371322,0.9879649321416287
3rd_test,2004.03.04.22.32.46,2004-03-04 22:32:46,79,785.0,63610.15,3,0.06918961435342012,0.06916415893389397,0.711,3.405783915152478,5.188639990982484,0.05454267578125001,3809.679494332936,1363.2881051795448,1682.2500819458648,1707.686813476015,8562.90449493436,0.012190359056543854,0.9878096409434561
3rd_test,2004.03.04.22.42.46,2004-03-04 22:42:46,80,795.0,63600.15,3,0.06749491770508076,0.0674643206930279,0.642,3.2894450464779315,4.948520738323817,0.053225927734375,5199.111834778585,1271.2952290349658,1272.346963840868,1409.6952184125769,9152.449246066995,0.012345650254716388,0.9876543497452837
3rd_test,2004.03.04.22.52.46,2004-03-04 22:52:46,81,805.0,63590.15,3,0.06902708615497886,0.06901378499004011,0.734,3.4837782827509542,5.476111205764102,0.054476513671875004,4397.7602655662595,1360.694207715656,1214.0174555072072,1827.484181564544,8799.956110353667,0.01250094145288892,0.9874990585471111
3rd_test,2004.03.04.23.02.46,2004-03-04 23:02:46,82,815.0,63580.15,3,0.06704657677339873,0.06701241444569972,0.71,3.4821802846840377,5.712446756062359,0.05267666015625001,3867.4606432223145,1403.1337074110725,1576.8651728410632,2531.831672324196,9379.291195798647,0.012656232651061455,0.9873437673489386
3rd_test,2004.03.04.23.12.46,2004-03-04 23:12:46,83,825.0,63570.15,3,0.06923909724924658,0.06918714569605848,0.625,3.290634488511668,4.650551679439368,0.05466430664062501,3061.43764062424,1732.0369223026198,1562.2656368421501,1480.5940116243064,7836.334211393317,0.012811523849233987,0.987188476150766
3rd_test,2004.03.04.23.22.46,2004-03-04 23:22:46,84,835.0,63560.15,3,0.06734984999925296,0.06730632443729889,0.623,3.2374782425116666,4.677070550250919,0.053235986328125005,4383.067476463309,1265.708638013376,1416.2163301414578,1248.2446135432106,8313.237058161352,0.012966815047406521,0.9870331849525935
3rd_test,2004.03.04.23.32.46,2004-03-04 23:32:46,85,845.0,63550.15,3,0.06917530944997644,0.06913173994148168,0.6719999999999999,3.219383841572865,5.507745509544981,0.05479042968750001,3768.0822136670195,2044.138845987588,1705.6834261570427,2222.6685142284314,9740.573000040082,0.013122106245579053,0.9868778937544209
3rd_test,2004.03.04.23.42.46,2004-03-04 23:42:46,86,855.0,63540.15,3,0.0705917074461034,0.07057365670974683,0.804,3.5097239474422484,6.785499562521983,0.055575,5210.6605632632,2144.7723168568937,1773.4948554322045,1351.5736271546066,10480.501362706904,0.013277397443751587,0.9867226025562484
3rd_test,2004.03.04.23.52.46,2004-03-04 23:52:46,87,865.0,63530.15,3,0.06898957830036723,0.06894110055957169,0.727,3.239581099913798,5.551563140840502,0.05466269531250001,2831.165457227037,1537.8233262310905,1444.9839670568517,2051.1487803956265,7865.121530910606,0.01343268864192412,0.9865673113580758
3rd_test,2004.03.05.00.02.46,2004-03-05 00:02:46,88,875.0,63520.15,3,0.06794652150887674,0.06789834594397341,0.674,3.3374710837711805,5.033370250606379,0.053641796875,4152.274641177923,2019.281725065105,1107.952011650072,2417.5917903373243,9697.100168230425,0.013587979840096654,0.9864120201599034
